timestamp,CPU US,CPU SY,CPU ID,MEM USED,MEM BUFF,Stellar CPU%,Stellar MEM%,PGSQL CPU%,PGSQL MEM%
2021-05-18 05:46:59,5.5,0.5,3.1,10234.8,500.5,34.0,0.8,17.0,0.5
2021-05-18 05:47:00,2.7,0.6,0.1,10234.8,500.5,17.0,0.8,3.0,0.5
2021-05-18 06:21:21,0.0,1.7,0.0,10239.0,500.8,13.3,0.8,0.0,0.5
2021-05-18 06:21:22,1.3,0.8,2.8,10239.0,500.8,9.0,0.8,2.0,0.5
2021-05-18 06:21:23,1.1,0.3,0.9,10239.0,500.8,9.0,0.8,1.0,0.5
2021-05-18 06:21:24,4.4,1.0,0.6,10237.3,502.4,34.0,0.8,8.0,0.5
2021-05-18 06:21:25,3.1,0.7,1.0,10237.3,502.4,26.0,0.8,6.0,0.5
2021-05-18 06:21:26,1.9,0.3,0.1,10237.3,502.4,15.8,0.8,3.0,0.5
2021-05-18 06:21:27,1.9,0.5,0.0,10239.0,500.7,14.0,0.8,2.0,0.5
2021-05-18 06:21:28,1.1,0.6,0.0,10239.0,500.7,7.0,0.8,1.0,0.5
2021-05-18 06:21:29,3.0,0.4,0.2,10239.0,500.7,20.0,0.8,4.0,0.5
2021-05-18 06:21:30,4.3,0.3,0.5,10238.7,500.9,29.0,0.8,10.0,0.5
2021-05-18 06:21:31,1.9,1.3,0.0,10238.7,500.9,16.8,0.8,3.0,0.5
2021-05-18 06:21:32,2.0,1.1,1.1,10238.7,500.9,19.0,0.8,3.0,0.5
2021-05-18 06:21:33,0.6,0.1,0.0,10238.1,501.6,3.0,0.8,0.0,0.5
2021-05-18 06:21:34,1.8,0.8,0.0,10238.1,501.6,15.0,0.8,2.0,0.5
2021-05-18 06:21:35,5.1,0.7,1.1,10238.1,501.6,40.0,0.8,11.0,0.5
2021-05-18 06:21:36,2.1,0.4,0.1,10239.2,500.4,20.0,0.8,2.0,0.5
2021-05-18 06:21:37,2.4,1.0,0.0,10239.2,500.4,16.8,0.8,3.0,0.5
2021-05-18 06:21:38,1.5,0.6,0.1,10239.2,500.4,10.0,0.8,2.0,0.5
2021-05-18 06:21:39,0.9,0.6,0.1,10239.9,499.7,7.0,0.8,2.0,0.5
2021-05-18 06:21:40,4.0,0.9,0.2,10239.9,499.7,29.0,0.8,7.0,0.5
2021-05-18 06:21:41,3.1,1.1,1.0,10239.9,499.7,27.0,0.8,4.0,0.5
2021-05-18 06:21:42,1.8,1.1,0.8,10239.3,500.3,11.0,0.8,2.0,0.5
2021-05-18 06:21:43,1.6,0.7,0.0,10239.3,500.3,13.9,0.8,2.0,0.5
2021-05-18 06:21:44,1.1,0.7,0.1,10239.3,500.3,6.0,0.8,2.0,0.5
2021-05-18 06:21:45,1.3,0.8,0.4,10238.9,500.7,16.0,0.8,2.0,0.5
2021-05-18 06:21:46,4.1,1.0,0.6,10238.9,500.7,33.0,0.8,9.0,0.5
2021-05-18 06:21:47,1.5,0.8,0.2,10238.9,500.7,12.0,0.8,1.0,0.5
2021-05-18 06:21:48,1.3,0.5,0.1,10239.9,499.7,13.0,0.8,3.0,0.5
2021-05-18 06:21:49,0.7,0.6,0.0,10239.9,499.7,5.9,0.8,1.0,0.5
2021-05-18 06:21:50,1.4,0.5,0.0,10239.9,499.7,8.0,0.8,1.0,0.5
2021-05-18 06:38:23,4.1,0.0,1.7,10259.6,498.6,26.7,0.8,6.7,0.5
2021-05-18 06:38:24,5.8,0.6,1.1,10259.6,498.6,40.6,0.8,11.9,0.5
2021-05-18 06:38:25,1.4,0.1,0.0,10259.6,498.6,16.0,0.8,2.0,0.5
2021-05-18 06:38:26,2.4,1.2,0.0,10259.5,499.0,20.0,0.8,4.0,0.5
2021-05-18 06:38:27,1.7,0.6,0.0,10259.5,499.0,12.0,0.8,2.0,0.5
2021-05-18 06:38:28,1.4,0.2,0.0,10259.5,499.0,12.0,0.8,1.0,0.5
2021-05-18 06:38:29,4.6,0.6,0.7,10258.8,499.7,33.7,0.8,10.9,0.5
2021-05-18 06:38:30,3.4,0.6,0.8,10258.8,499.7,27.0,0.8,7.0,0.5
2021-05-18 06:38:31,1.9,1.2,3.1,10258.8,499.7,15.0,0.8,4.0,0.5
2021-05-18 06:38:32,2.2,0.4,0.0,10258.8,499.6,15.0,0.8,2.0,0.5
2021-05-18 06:38:33,2.3,0.8,0.0,10258.8,499.6,19.0,0.8,3.0,0.5
2021-05-18 06:38:34,2.3,0.8,0.0,10258.8,499.6,22.0,0.8,3.0,0.5
2021-05-18 06:38:35,4.3,0.5,1.3,10258.4,499.8,29.7,0.8,10.9,0.5
2021-05-18 06:38:36,1.5,0.3,0.0,10258.4,499.8,14.0,0.8,3.0,0.5
2021-05-18 06:38:37,2.5,0.9,0.0,10258.4,499.8,16.0,0.8,3.0,0.5
2021-05-18 06:38:38,1.7,0.6,0.0,10257.3,500.7,11.0,0.8,2.0,0.5
2021-05-18 06:38:39,2.5,0.3,0.0,10257.3,500.7,21.0,0.8,2.0,0.5
2021-05-18 06:38:40,5.6,0.9,4.3,10257.3,500.7,36.0,0.8,19.0,0.5
2021-05-18 06:38:41,3.5,0.7,0.4,10257.3,500.3,20.8,0.8,5.9,0.5
2021-05-18 06:38:42,1.9,0.4,0.1,10257.3,500.3,16.0,0.8,4.0,0.5
2021-05-18 06:38:43,4.2,0.9,0.0,10257.3,500.3,6.0,0.8,2.0,0.5
2021-05-18 06:38:44,5.7,1.2,0.5,10251.7,505.9,16.0,0.8,2.0,0.5
2021-05-18 06:38:45,4.4,1.1,0.1,10251.7,505.9,31.0,0.8,8.0,0.5
2021-05-18 06:38:46,3.5,0.8,2.8,10251.7,505.9,26.0,0.8,5.0,0.5
2021-05-18 06:38:47,1.5,0.5,2.9,10251.2,505.9,5.9,0.8,1.0,0.5
2021-05-18 06:38:48,2.4,1.0,0.4,10251.2,505.9,17.0,0.8,2.0,0.5
2021-05-18 06:38:49,3.6,1.0,0.4,10251.2,505.9,8.0,0.8,1.0,0.5
2021-05-18 06:38:50,2.9,0.3,0.3,10256.1,501.0,26.0,0.8,4.0,0.5
2021-05-18 06:38:51,4.4,1.1,1.5,10256.1,501.0,30.0,0.8,12.0,0.5
2021-05-18 06:38:52,1.0,0.0,0.0,10256.1,501.0,10.0,0.8,3.0,0.5
2021-05-18 07:10:24,5.8,0.8,3.3,10243.8,502.4,26.7,0.8,26.7,0.5
2021-05-18 07:10:25,3.6,1.0,0.8,10243.8,502.4,22.0,0.8,6.0,0.5
2021-05-18 07:10:26,2.3,0.5,0.0,10243.8,502.4,16.0,0.8,3.0,0.5
2021-05-18 07:10:27,1.9,0.4,0.0,10245.9,500.3,13.0,0.8,2.0,0.5
2021-05-18 07:10:28,1.8,0.6,0.3,10245.9,500.3,12.0,0.8,2.0,0.5
2021-05-18 07:10:29,2.8,1.0,0.5,10245.9,500.3,26.7,0.8,3.0,0.5
2021-05-18 07:10:30,4.5,0.5,2.2,10245.6,500.5,31.0,0.8,12.0,0.5
2021-05-18 07:10:31,1.5,0.3,0.0,10245.6,500.5,11.0,0.8,3.0,0.5
2021-05-18 07:10:32,1.8,0.6,0.0,10245.6,500.5,15.0,0.8,1.0,0.5
2021-05-18 07:10:33,1.7,1.1,0.0,10246.0,500.1,9.0,0.8,3.0,0.5
2021-05-18 07:10:34,1.5,0.6,0.0,10246.0,500.1,12.0,0.8,2.0,0.5
2021-05-18 07:10:35,5.3,0.6,1.6,10246.0,500.1,34.0,0.8,19.0,0.5
2021-05-18 07:10:36,3.0,0.7,0.1,10245.9,500.2,22.8,0.8,5.0,0.5
2021-05-18 07:10:37,2.1,0.6,0.0,10245.9,500.2,17.0,0.8,2.0,0.5
2021-05-18 07:10:38,1.7,0.9,0.1,10245.9,500.2,11.0,0.8,3.0,0.5
2021-05-18 07:10:39,1.5,0.6,0.0,10246.9,499.2,10.0,0.8,3.0,0.5
2021-05-18 07:10:40,3.6,0.5,1.1,10246.9,499.2,29.0,0.8,7.0,0.5
2021-05-18 07:10:41,3.4,0.4,0.1,10246.9,499.2,27.0,0.8,7.0,0.5
2021-05-18 07:10:42,1.9,1.0,0.0,10246.1,499.8,11.9,0.8,2.0,0.5
2021-05-18 07:10:43,2.6,1.5,0.0,10246.1,499.8,16.0,0.8,3.0,0.5
2021-05-18 07:10:44,5.1,0.5,1.0,10246.1,499.8,9.0,0.8,2.0,0.5
2021-05-18 07:10:45,3.0,0.8,0.1,10244.6,501.3,24.0,0.8,3.0,0.5
2021-05-18 07:10:46,4.4,0.7,1.7,10244.6,501.3,31.0,0.8,13.0,0.5
2021-05-18 07:10:47,2.0,0.4,0.2,10244.6,501.3,13.9,0.8,3.0,0.5
2021-05-18 07:10:48,1.6,0.4,0.1,10246.3,499.6,17.0,0.8,2.0,0.5
2021-05-18 07:10:49,1.4,0.8,0.0,10246.3,499.6,9.0,0.8,2.0,0.5
2021-05-18 07:10:50,1.6,0.4,0.0,10246.3,499.6,14.0,0.8,2.0,0.5
2021-05-18 07:10:51,5.1,0.9,1.5,10246.1,500.0,34.0,0.8,14.0,0.5
2021-05-18 07:10:52,2.4,1.1,0.5,10246.1,500.0,17.0,0.8,2.0,0.5
2021-05-18 07:10:53,2.3,0.8,0.0,10246.1,500.0,17.8,0.8,5.0,0.5
2021-05-18 07:32:07,5.0,0.8,4.1,10254.0,503.9,33.3,0.8,13.3,0.5
2021-05-18 07:32:08,4.0,0.6,1.1,10254.0,503.9,28.0,0.8,10.0,0.5
2021-05-18 07:32:09,1.9,0.5,0.4,10254.0,503.9,15.0,0.8,3.0,0.5
2021-05-18 07:32:10,1.9,0.4,0.0,10254.3,503.5,17.0,0.8,2.0,0.5
2021-05-18 07:32:11,1.3,0.6,0.5,10254.3,503.5,10.9,0.8,2.0,0.5
2021-05-18 07:32:12,2.1,0.6,0.0,10254.3,503.5,16.0,0.8,2.0,0.5
2021-05-18 07:32:13,5.5,0.9,2.2,10253.9,503.9,41.0,0.8,12.0,0.5
2021-05-18 07:32:14,2.2,0.5,0.1,10253.9,503.9,21.0,0.8,1.0,0.5
2021-05-18 07:32:15,1.6,0.6,0.1,10253.9,503.9,13.0,0.8,2.0,0.5
2021-05-18 07:32:16,1.5,0.4,0.0,10255.5,502.2,16.0,0.8,3.0,0.5
2021-05-18 07:32:17,1.9,0.4,0.0,10255.5,502.2,14.9,0.8,2.0,0.5
2021-05-18 07:32:18,5.0,1.0,1.4,10255.5,502.2,33.0,0.8,14.0,0.5
2021-05-18 07:32:19,5.7,1.5,2.6,10256.3,501.4,32.0,0.8,22.0,0.5
2021-05-18 07:32:20,2.5,0.8,0.4,10256.3,501.4,17.0,0.8,4.0,0.5
2021-05-18 07:32:21,2.3,0.4,0.3,10256.3,501.4,18.0,0.8,2.0,0.5
2021-05-18 07:32:22,1.9,0.6,0.0,10256.6,501.1,13.0,0.8,3.0,0.5
2021-05-18 07:32:23,2.9,0.9,0.0,10256.6,501.1,19.8,0.8,2.0,0.5
2021-05-18 07:32:24,4.4,0.5,2.3,10256.6,501.1,35.0,0.8,11.0,0.5
2021-05-18 07:32:25,1.4,0.1,0.0,10255.9,501.8,17.0,0.8,3.0,0.5
2021-05-18 07:32:26,2.0,0.9,0.4,10255.9,501.8,16.0,0.8,2.0,0.5
2021-05-18 07:32:27,1.6,0.9,0.0,10255.9,501.8,14.0,0.8,2.0,0.5
2021-05-18 07:32:28,1.9,0.8,0.0,10255.4,502.2,14.0,0.8,2.0,0.5
2021-05-18 07:32:29,2.1,0.7,1.4,10255.4,502.2,15.8,0.8,2.0,0.5
2021-05-18 07:32:30,7.2,1.4,0.7,10255.4,502.2,47.0,0.8,23.0,0.5
2021-05-18 07:32:31,4.9,0.9,1.3,10254.4,503.2,30.0,0.8,22.0,0.5
2021-05-18 07:32:32,1.5,0.7,0.0,10254.4,503.2,16.0,0.8,2.0,0.5
2021-05-18 07:32:33,1.0,0.9,0.3,10254.4,503.2,12.0,0.8,1.0,0.5
2021-05-18 07:32:34,1.4,0.5,0.0,10255.3,502.3,12.9,0.8,2.0,0.5
2021-05-18 07:32:35,4.4,0.6,0.4,10255.3,502.3,40.0,0.8,9.0,0.5
2021-05-18 07:32:36,3.3,0.6,1.3,10255.3,502.3,26.0,0.8,7.0,0.5
2021-05-18 08:28:44,4.1,0.8,2.5,10249.6,513.3,6.7,0.8,33.3,0.4
2021-05-18 08:28:45,5.1,0.7,0.7,10249.6,513.3,10.0,0.8,,
2021-05-18 08:28:46,5.2,1.2,0.6,10249.6,513.3,34.7,0.8,,
2021-05-18 08:28:47,4.2,0.3,1.5,10262.4,500.5,25.0,0.8,,
2021-05-18 08:28:48,1.5,0.5,0.0,10262.4,500.5,14.0,0.8,,
2021-05-18 08:28:49,1.5,0.8,0.0,10262.4,500.5,11.0,0.8,,
2021-05-18 08:28:50,2.8,1.0,0.4,10261.7,501.2,18.0,0.8,,
2021-05-18 08:28:51,3.5,0.5,0.0,10261.7,501.2,25.0,0.8,,
2021-05-18 08:28:52,4.9,1.1,1.9,10261.7,501.2,31.7,0.8,,
2021-05-18 08:28:53,2.0,0.9,0.4,10259.3,503.5,11.0,0.8,,
2021-05-18 08:28:54,2.0,0.9,0.1,10259.3,503.5,16.0,0.8,,
2021-05-18 08:28:55,1.2,0.7,0.4,10259.3,503.5,9.0,0.8,,
2021-05-18 08:28:56,1.8,0.3,0.0,10259.7,503.1,16.0,0.8,,
2021-05-18 08:28:57,6.1,0.6,3.2,10259.7,503.1,37.0,0.8,,
2021-05-18 08:28:58,1.2,0.8,0.0,10259.7,503.1,14.9,0.8,,
2021-05-18 08:28:59,1.9,0.4,0.3,10262.5,500.5,17.0,0.8,,
2021-05-18 08:29:00,1.9,0.3,0.0,10262.5,500.5,12.0,0.8,,
2021-05-18 08:29:01,0.9,0.4,0.0,10262.5,500.5,7.0,0.8,,
2021-05-18 08:29:02,4.4,1.0,0.8,10260.1,502.8,35.0,0.8,,
2021-05-18 08:29:03,6.2,1.2,1.7,10260.1,502.8,33.7,0.8,,
2021-05-18 08:29:04,2.4,0.6,0.4,10260.1,502.8,17.0,0.8,,
2021-05-18 08:29:05,2.0,0.5,0.0,10261.9,501.0,16.0,0.8,,
2021-05-18 08:29:06,1.0,0.1,0.1,10261.9,501.0,8.0,0.8,,
2021-05-18 08:29:07,2.4,0.2,0.1,10261.9,501.0,20.0,0.8,,
2021-05-18 08:29:08,4.4,0.9,3.0,10261.5,501.2,33.0,0.8,,
2021-05-18 08:29:09,2.3,1.0,0.1,10261.5,501.2,20.8,0.8,,
2021-05-18 08:29:10,1.8,0.3,0.0,10261.5,501.2,16.0,0.8,,
2021-05-18 08:29:11,1.0,0.6,0.0,10262.9,499.9,7.0,0.8,,
2021-05-18 08:29:12,1.4,0.4,0.0,10262.9,499.9,15.0,0.8,,
2021-05-18 08:29:13,4.2,0.4,1.1,10262.9,499.9,37.0,0.8,,
2021-05-18 08:58:03,0.8,0.8,0.0,10239.7,498.8,13.3,0.8,0.0,0.5
2021-05-18 08:58:04,1.5,0.9,0.0,10239.7,498.8,10.0,0.8,2.0,0.5
2021-05-18 08:58:05,3.4,0.8,0.6,10239.7,498.8,30.0,0.8,5.0,0.5
2021-05-18 08:58:06,5.6,0.8,1.5,10239.4,499.0,34.0,0.8,15.0,0.5
2021-05-18 08:58:07,1.6,0.8,0.8,10239.4,499.0,10.9,0.8,3.0,0.5
2021-05-18 08:58:08,2.3,0.3,0.4,10239.4,499.0,23.0,0.8,2.0,0.5
2021-05-18 08:58:09,1.5,0.4,0.0,10240.9,497.6,11.0,0.8,3.0,0.5
2021-05-18 08:58:10,2.8,0.4,0.0,10240.9,497.6,20.0,0.8,4.0,0.5
2021-05-18 08:58:11,4.8,1.2,0.9,10240.9,497.6,37.0,0.8,12.0,0.5
2021-05-18 08:58:12,1.9,0.4,0.0,10240.5,497.9,14.9,0.8,1.0,0.5
2021-05-18 08:58:13,2.1,0.3,0.1,10240.5,497.9,19.0,0.8,4.0,0.5
2021-05-18 08:58:14,1.3,0.1,0.0,10240.5,497.9,11.0,0.8,1.0,0.5
2021-05-18 08:58:16,1.2,0.8,0.0,10240.1,498.4,8.0,0.8,2.0,0.5
2021-05-18 08:58:17,3.6,0.9,1.5,10240.1,498.4,28.0,0.8,10.0,0.5
2021-05-18 08:58:18,3.0,0.4,0.1,10240.1,498.4,25.0,0.8,4.0,0.5
2021-05-18 08:58:19,1.3,0.9,0.0,10240.7,497.7,12.9,0.8,2.0,0.5
2021-05-18 08:58:20,2.4,1.0,0.0,10240.7,497.7,16.0,0.8,4.0,0.5
2021-05-18 08:58:21,1.5,0.8,0.0,10240.7,497.7,11.0,0.8,3.0,0.5
2021-05-18 08:58:22,2.8,0.8,1.0,10236.3,502.1,23.0,0.8,3.0,0.5
2021-05-18 08:58:23,4.6,0.4,1.5,10236.3,502.1,29.0,0.8,11.0,0.5
2021-05-18 08:58:24,1.2,1.2,0.0,10236.3,502.1,10.0,0.8,3.0,0.5
2021-05-18 08:58:25,1.8,0.5,0.1,10238.9,499.7,16.8,0.8,2.0,0.5
2021-05-18 08:58:26,1.6,0.5,0.0,10238.9,499.7,13.0,0.8,2.0,0.5
2021-05-18 08:58:27,2.5,0.8,0.3,10238.9,499.7,18.0,0.8,3.0,0.5
2021-05-18 08:58:28,5.3,1.1,2.2,10238.3,500.2,40.0,0.8,12.0,0.5
2021-05-18 08:58:29,1.9,0.9,0.0,10238.3,500.2,18.0,0.8,2.0,0.5
2021-05-18 08:58:30,1.9,0.8,0.3,10238.3,500.2,13.0,0.8,3.0,0.5
2021-05-18 08:58:31,1.8,0.8,0.1,10239.7,498.8,13.0,0.8,2.0,0.5
2021-05-18 08:58:32,1.5,1.0,0.1,10239.7,498.8,10.9,0.8,2.0,0.5
2021-05-18 08:58:33,5.4,0.6,3.3,10239.7,498.8,35.0,0.8,9.0,0.5
2021-05-18 09:20:32,6.6,1.6,0.0,10231.3,501.9,60.0,0.8,0.0,0.0
2021-05-18 09:20:33,3.0,0.6,0.4,10231.3,501.9,23.0,0.8,0.0,0.0
2021-05-18 09:20:34,2.1,0.3,0.0,10231.3,501.9,16.0,0.8,0.0,0.0
2021-05-18 09:20:35,1.4,1.0,0.0,10231.9,501.4,10.9,0.8,0.0,0.0
2021-05-18 09:20:36,0.6,0.4,0.0,10231.9,501.4,4.0,0.8,0.0,0.0
2021-05-18 09:20:37,4.1,0.6,3.0,10231.9,501.4,34.0,0.8,0.0,0.0
2021-05-18 09:20:38,4.1,1.0,1.1,10233.1,500.3,32.0,0.8,0.0,0.0
2021-05-18 09:20:39,2.0,1.0,0.0,10233.1,500.3,11.0,0.8,0.0,0.0
2021-05-18 09:20:40,2.0,0.6,0.0,10233.1,500.3,16.0,0.8,0.0,0.0
2021-05-18 09:20:41,0.8,0.1,0.0,10233.2,500.1,6.9,0.8,0.0,0.0
2021-05-18 09:20:42,3.5,0.4,1.4,10233.2,500.1,28.0,0.8,0.0,0.0
2021-05-18 09:20:43,4.6,1.0,2.5,10233.2,500.1,31.0,0.8,0.0,0.0
2021-05-18 09:20:44,1.0,0.3,0.0,10232.7,500.4,9.0,0.8,0.0,0.0
2021-05-18 09:20:45,1.8,0.4,0.0,10232.7,500.4,14.0,0.8,0.0,0.0
2021-05-18 09:20:46,5.0,1.1,0.4,10232.7,500.4,8.0,0.8,0.0,0.0
2021-05-18 09:20:47,2.9,0.9,0.4,10223.4,509.7,17.8,0.8,0.0,0.0
2021-05-18 09:20:48,7.0,1.1,5.6,10223.4,509.7,41.0,0.8,0.0,0.0
2021-05-18 09:20:49,4.1,1.2,4.0,10223.4,509.7,23.0,0.8,0.0,0.0
2021-05-18 09:20:50,2.7,1.2,2.0,10223.8,509.5,15.0,0.8,0.0,0.0
2021-05-18 09:20:51,2.9,1.3,2.6,10223.8,509.5,16.0,0.8,0.0,0.0
2021-05-18 09:20:52,1.6,0.6,1.6,10223.8,509.5,6.0,0.8,0.0,0.0
2021-05-18 09:20:53,5.7,1.1,1.7,10232.7,500.7,34.7,0.8,0.0,0.0
2021-05-18 09:20:54,4.8,0.9,2.1,10232.7,500.7,32.0,0.8,0.0,0.0
2021-05-18 09:20:55,1.0,0.4,0.1,10232.7,500.7,11.0,0.8,0.0,0.0
2021-05-18 09:20:56,1.4,1.0,0.0,10235.1,498.3,14.0,0.8,0.0,0.0
2021-05-18 09:20:57,0.9,0.8,0.0,10235.1,498.3,6.0,0.8,0.0,0.0
2021-05-18 09:20:58,3.6,0.7,0.2,10235.1,498.3,25.7,0.8,0.0,0.0
2021-05-18 09:20:59,4.6,0.9,2.6,10233.1,500.2,29.0,0.8,0.0,0.0
2021-05-18 09:21:00,2.5,1.1,0.2,10233.1,500.2,16.0,0.8,0.0,0.0
2021-05-18 09:21:01,2.6,0.9,0.0,10233.1,500.2,19.0,0.8,0.0,0.0
2021-05-18 09:36:54,1.6,0.8,0.0,10251.3,498.5,13.3,0.8,0.0,0.5
2021-05-18 09:36:55,2.2,1.0,0.0,10251.3,498.5,18.0,0.8,2.0,0.5
2021-05-18 09:36:56,0.9,0.6,0.1,10251.3,498.5,6.0,0.8,2.0,0.5
2021-05-18 09:36:57,1.1,0.4,0.0,10252.3,497.5,11.0,0.8,1.0,0.5
2021-05-18 09:36:58,4.4,0.5,2.6,10252.3,497.5,32.7,0.8,8.9,0.5
2021-05-18 09:36:59,3.2,0.5,1.0,10252.3,497.5,24.0,0.8,6.0,0.5
2021-05-18 09:37:00,1.9,1.0,0.1,10251.9,497.6,11.0,0.8,1.0,0.5
2021-05-18 09:37:01,2.1,1.0,0.0,10251.9,497.6,16.0,0.8,2.0,0.5
2021-05-18 09:37:02,1.4,0.4,0.0,10251.9,497.6,10.0,0.8,2.0,0.5
2021-05-18 09:37:03,2.8,0.4,0.1,10251.6,498.0,26.0,0.8,3.0,0.5
2021-05-18 09:37:04,4.2,0.5,1.9,10251.6,498.0,30.7,0.8,9.9,0.5
2021-05-18 09:37:05,2.1,0.6,0.2,10251.6,498.0,14.0,0.8,3.0,0.5
2021-05-18 09:37:06,2.1,0.9,0.2,10250.6,498.7,13.0,0.8,1.0,0.5
2021-05-18 09:37:07,0.6,0.0,0.1,10250.6,498.7,6.0,0.8,2.0,0.5
2021-05-18 09:37:08,1.6,0.5,0.0,10250.6,498.7,17.0,0.8,2.0,0.5
2021-05-18 09:37:09,5.3,0.8,1.0,10249.6,499.6,40.0,0.8,11.0,0.5
2021-05-18 09:37:10,3.1,0.6,0.0,10249.6,499.6,26.7,0.8,3.0,0.5
2021-05-18 09:37:11,1.6,0.6,0.3,10249.6,499.6,13.0,0.8,2.0,0.5
2021-05-18 09:37:12,1.0,0.8,0.0,10250.4,498.7,9.0,0.8,1.0,0.5
2021-05-18 09:37:13,1.3,0.4,0.0,10250.4,498.7,10.0,0.8,2.0,0.5
2021-05-18 09:37:14,4.8,1.0,0.4,10250.4,498.7,31.0,0.8,10.0,0.5
2021-05-18 09:37:15,4.8,0.9,1.2,10250.3,498.6,28.7,0.8,16.8,0.5
2021-05-18 09:37:16,1.8,0.3,0.0,10250.3,498.6,19.0,0.8,4.0,0.5
2021-05-18 09:37:17,1.9,0.5,0.0,10250.3,498.6,14.0,0.8,4.0,0.5
2021-05-18 09:37:18,1.0,0.5,0.0,10250.3,498.6,12.0,0.8,2.0,0.5
2021-05-18 09:37:19,2.4,0.5,0.5,10250.3,498.6,20.0,0.8,3.0,0.5
2021-05-18 09:37:20,4.1,0.9,2.0,10250.3,498.6,31.0,0.8,10.0,0.5
2021-05-18 09:37:21,2.2,0.6,0.4,10250.1,498.5,19.8,0.8,5.0,0.5
2021-05-18 09:37:22,2.4,0.9,0.0,10250.1,498.5,15.0,0.8,3.0,0.5
2021-05-18 09:37:23,2.0,0.5,0.0,10250.1,498.5,13.0,0.8,2.0,0.5
2021-05-18 10:26:46,3.3,0.8,5.0,10222.6,501.3,13.3,0.8,,
2021-05-18 10:26:47,2.7,0.7,0.0,10222.6,501.3,21.8,0.8,,
2021-05-18 10:26:48,1.5,0.8,1.4,10222.6,501.3,13.0,0.8,,
2021-05-18 10:26:49,1.4,0.4,0.6,10224.2,499.7,12.0,0.8,,
2021-05-18 10:26:50,1.4,0.4,0.5,10224.2,499.7,10.0,0.8,,
2021-05-18 10:26:51,3.5,0.3,0.3,10224.2,499.7,25.0,0.8,,
2021-05-18 10:26:52,2.7,1.1,1.9,10222.1,501.9,22.0,0.8,,
2021-05-18 10:26:53,2.1,1.0,0.5,10222.1,501.9,13.9,0.8,,
2021-05-18 10:26:54,1.1,0.4,0.0,10222.1,501.9,9.0,0.8,,
2021-05-18 10:26:55,1.5,0.8,0.1,10224.0,499.9,11.0,0.8,,
2021-05-18 10:26:56,2.8,1.1,0.1,10224.0,499.9,22.0,0.8,,
2021-05-18 10:26:57,3.9,0.5,1.3,10224.0,499.9,33.0,0.8,,
2021-05-18 10:26:58,2.1,0.4,0.1,10223.5,500.5,16.0,0.8,,
2021-05-18 10:26:59,1.0,0.5,0.3,10223.5,500.5,12.9,0.8,,
2021-05-18 10:27:00,1.3,0.4,0.1,10223.5,500.5,6.0,0.8,,
2021-05-18 10:27:01,1.4,0.6,0.1,10224.0,500.0,11.0,0.8,,
2021-05-18 10:27:02,6.4,0.8,0.8,10224.0,500.0,38.0,0.8,,
2021-05-18 10:27:03,3.4,0.8,0.4,10224.0,500.0,21.0,0.8,,
2021-05-18 10:27:04,2.5,0.9,0.2,10224.3,499.8,18.0,0.8,,
2021-05-18 10:27:05,1.4,0.3,0.4,10224.3,499.8,6.9,0.8,,
2021-05-18 10:27:06,1.0,0.6,0.0,10224.3,499.8,9.0,0.8,,
2021-05-18 10:27:07,4.5,0.4,1.3,10222.0,502.0,32.0,0.8,,
2021-05-18 10:27:08,2.9,0.6,0.4,10222.0,502.0,26.0,0.8,,
2021-05-18 10:27:09,2.6,0.9,0.0,10222.0,502.0,22.0,0.8,,
2021-05-18 10:27:10,1.6,0.7,0.0,10223.0,501.0,7.9,0.8,,
2021-05-18 10:27:11,1.1,0.3,0.0,10223.0,501.0,9.0,0.8,,
2021-05-18 10:27:12,3.4,1.0,1.5,10223.0,501.0,25.0,0.8,,
2021-05-18 10:27:13,5.0,0.7,1.6,10223.2,500.7,33.0,0.8,,
2021-05-18 10:27:14,1.6,0.5,0.1,10223.2,500.7,18.0,0.8,,
2021-05-18 10:27:15,2.4,0.9,0.0,10223.2,500.7,15.0,0.8,,
2021-05-18 10:38:48,5.7,0.0,1.6,10218.1,501.3,50.0,0.8,6.2,0.5
2021-05-18 10:38:49,4.7,0.7,3.0,10218.1,501.3,32.0,0.8,12.0,0.5
2021-05-18 10:38:50,1.6,0.5,0.1,10218.1,501.3,17.0,0.8,1.0,0.5
2021-05-18 10:38:51,2.0,1.1,0.4,10218.2,500.8,15.0,0.8,3.0,0.5
2021-05-18 10:38:52,1.0,0.6,0.0,10218.2,500.8,5.0,0.8,1.0,0.5
2021-05-18 10:38:53,1.9,0.1,0.0,10218.2,500.8,14.0,0.8,4.0,0.5
2021-05-18 10:38:54,4.3,0.6,1.4,10217.5,501.5,33.0,0.8,11.0,0.5
2021-05-18 10:38:55,1.0,0.5,0.4,10217.5,501.5,9.9,0.8,2.0,0.5
2021-05-18 10:38:56,1.5,0.4,0.0,10217.5,501.5,15.0,0.8,2.0,0.5
2021-05-18 10:38:57,1.3,0.8,0.0,10217.0,502.0,14.0,0.8,2.0,0.5
2021-05-18 10:38:58,2.0,0.6,0.0,10217.0,502.0,15.0,0.8,3.0,0.5
2021-05-18 10:38:59,3.4,0.4,1.1,10217.0,502.0,26.0,0.8,7.0,0.5
2021-05-18 10:39:00,3.3,0.5,0.5,10218.3,500.7,20.0,0.8,4.0,0.5
