timestamp,rx,tx
2021-05-27 14:25:00+02:00,209268087,250424009
2021-05-27 14:30:00+02:00,226562628,281050843
2021-05-27 14:35:00+02:00,320011171,466020993
2021-05-27 14:40:00+02:00,226887941,290185121
2021-05-27 14:45:00+02:00,240493194,303651014
2021-05-27 14:50:00+02:00,212545307,258831298
2021-05-27 14:55:00+02:00,315977097,437712376
2021-05-27 15:00:00+02:00,250119363,348565489
2021-05-27 15:05:00+02:00,225851565,261698739
2021-05-27 15:10:00+02:00,218541443,252524095
2021-05-27 15:15:00+02:00,214537342,255336048
2021-05-27 15:20:00+02:00,260797740,317530844
2021-05-27 15:25:00+02:00,256220960,328050234
2021-05-27 15:30:00+02:00,214241283,256109180
2021-05-27 15:35:00+02:00,209766002,241414348
2021-05-27 15:40:00+02:00,196302771,229945150
2021-05-27 15:45:00+02:00,207656027,243575811
2021-05-27 15:50:00+02:00,225186640,265243181
2021-05-27 15:55:00+02:00,232537630,266481773
2021-05-27 16:00:00+02:00,202059109,228970250
2021-05-27 16:05:00+02:00,195967464,223221236
2021-05-27 16:10:00+02:00,220959264,265762064
2021-05-27 16:15:00+02:00,203810313,240500778
2021-05-27 16:20:00+02:00,195466960,222448523
2021-05-27 16:25:00+02:00,215051119,252217573
2021-05-27 16:30:00+02:00,201149875,232860176
2021-05-27 16:35:00+02:00,217520406,251083371
2021-05-27 16:40:00+02:00,205083206,241156986
2021-05-27 16:45:00+02:00,211581613,251497137
2021-05-27 16:50:00+02:00,197601734,218877435
2021-05-27 16:55:00+02:00,194465945,227214403
2021-05-27 17:00:00+02:00,203558251,236083672
2021-05-27 17:05:00+02:00,197131921,227937094
2021-05-27 17:10:00+02:00,195741709,232338811
2021-05-27 17:15:00+02:00,206914743,249882560
2021-05-27 17:20:00+02:00,217889595,273733501
2021-05-27 17:25:00+02:00,205972055,217901965
2021-05-27 17:30:00+02:00,208072869,245647036
2021-05-27 17:35:00+02:00,203620837,240846505
2021-05-27 17:40:00+02:00,199006870,232739074
2021-05-27 17:45:00+02:00,204757787,232074728
2021-05-27 17:50:00+02:00,205623973,238988545
2021-05-27 17:55:00+02:00,203527367,237631401
2021-05-27 18:00:00+02:00,224598642,264607929
2021-05-27 18:05:00+02:00,209384709,248558854
2021-05-27 18:10:00+02:00,214927805,255535182
2021-05-27 18:15:00+02:00,214738031,260879920
2021-05-27 18:20:00+02:00,232839564,270453133
2021-05-27 18:25:00+02:00,225654323,271478960
2021-05-27 18:30:00+02:00,206385617,234504813
2021-05-27 18:35:00+02:00,238472201,276125276
2021-05-27 18:40:00+02:00,229297042,265235460
2021-05-27 18:45:00+02:00,223734859,259898201
2021-05-27 18:50:00+02:00,200121261,230229244
2021-05-27 18:55:00+02:00,206423827,234773170
2021-05-27 19:00:00+02:00,210597142,245715280
2021-05-27 19:05:00+02:00,216427532,257234435
2021-05-27 19:10:00+02:00,225878644,279183529
2021-05-27 19:15:00+02:00,249534541,307084745
2021-05-27 19:20:00+02:00,234198546,290185920
2021-05-27 19:25:00+02:00,223299965,258339885
2021-05-27 19:30:00+02:00,226986729,276851186
2021-05-27 19:35:00+02:00,209093060,242962999
2021-05-27 19:40:00+02:00,203350746,243908371
2021-05-27 19:45:00+02:00,212044179,259814954
2021-05-27 19:50:00+02:00,187931177,221525414
2021-05-27 19:55:00+02:00,187361900,220150538
2021-05-27 20:00:00+02:00,189714831,218582290
2021-05-27 20:05:00+02:00,188529319,223951693
2021-05-27 20:10:00+02:00,191660762,234886901
2021-05-27 20:15:00+02:00,183721005,210250139
2021-05-27 20:20:00+02:00,184087596,209257006
2021-05-27 20:25:00+02:00,184770930,212631011
2021-05-27 20:30:00+02:00,195434214,224690665
2021-05-27 20:35:00+02:00,220229589,270286224
2021-05-27 20:40:00+02:00,206024264,246164519
2021-05-27 20:45:00+02:00,208678715,248134104
2021-05-27 20:50:00+02:00,199944672,226981873
2021-05-27 20:55:00+02:00,214317812,256094712
2021-05-27 21:00:00+02:00,202720364,243737941
2021-05-27 21:05:00+02:00,201726803,242970617
2021-05-27 21:10:00+02:00,199128852,237311595
2021-05-27 21:15:00+02:00,197262583,230981007
2021-05-27 21:20:00+02:00,193807986,229803422
2021-05-27 21:25:00+02:00,204786895,247956550
2021-05-27 21:30:00+02:00,214668085,256985569
2021-05-27 21:35:00+02:00,207532810,250814091
2021-05-27 21:40:00+02:00,190883040,229640240
2021-05-27 21:45:00+02:00,186965028,220407093
2021-05-27 21:50:00+02:00,185961443,215309895
2021-05-27 21:55:00+02:00,194258798,228170717
2021-05-27 22:00:00+02:00,192729727,223919706
2021-05-27 22:05:00+02:00,194603784,225503573
2021-05-27 22:10:00+02:00,192714610,220363564
2021-05-27 22:15:00+02:00,187638962,218874860
2021-05-27 22:20:00+02:00,195839704,222183742
2021-05-27 22:25:00+02:00,216721692,270028475
2021-05-27 22:30:00+02:00,197262072,229212721
2021-05-27 22:35:00+02:00,207149535,247344304
2021-05-27 22:40:00+02:00,196376920,228318367
2021-05-27 22:45:00+02:00,213348318,246953735
2021-05-27 22:50:00+02:00,211234247,236864333
2021-05-27 22:55:00+02:00,237358235,277311547
2021-05-27 23:00:00+02:00,213597929,254385378
2021-05-27 23:05:00+02:00,200798005,229391993
2021-05-27 23:10:00+02:00,205536985,235564673
2021-05-27 23:15:00+02:00,197959217,226783572
2021-05-27 23:20:00+02:00,202321613,233647317
2021-05-27 23:25:00+02:00,196207299,230175842
2021-05-27 23:30:00+02:00,197875699,226641357
2021-05-27 23:35:00+02:00,200416241,231679664
2021-05-27 23:40:00+02:00,208500671,240731258
2021-05-27 23:45:00+02:00,222614187,260727041
2021-05-27 23:50:00+02:00,206355551,251575824
2021-05-27 23:55:00+02:00,194827141,227438298
2021-05-28 00:00:00+02:00,212639371,240004121
2021-05-28 00:05:00+02:00,194636766,215179268
2021-05-28 00:10:00+02:00,181295871,203510665
2021-05-28 00:15:00+02:00,190980203,218920520
2021-05-28 00:20:00+02:00,183376795,205013690
2021-05-28 00:25:00+02:00,192972028,214503359
2021-05-28 00:30:00+02:00,183262955,205651338
2021-05-28 00:35:00+02:00,190638751,211942660
2021-05-28 00:40:00+02:00,172729532,191308918
2021-05-28 00:45:00+02:00,208398093,231974058
2021-05-28 00:50:00+02:00,189613384,211250136
2021-05-28 00:55:00+02:00,177504707,201189997
2021-05-28 01:00:00+02:00,185792371,210433972
2021-05-28 01:05:00+02:00,218227361,249253251
2021-05-28 01:10:00+02:00,186081490,214231621
2021-05-28 01:15:00+02:00,198104393,224224311
2021-05-28 01:20:00+02:00,193081284,214804136
2021-05-28 01:25:00+02:00,193728387,224117037
2021-05-28 01:30:00+02:00,209420312,248304366
2021-05-28 01:35:00+02:00,287134028,350495947
2021-05-28 01:40:00+02:00,258515643,322432539
2021-05-28 01:45:00+02:00,199942565,233045248
2021-05-28 01:50:00+02:00,217062030,257664709
2021-05-28 01:55:00+02:00,206045120,243524299
2021-05-28 02:00:00+02:00,255638057,309366237
2021-05-28 02:05:00+02:00,211574072,234747621
2021-05-28 02:10:00+02:00,205251055,234299638
2021-05-28 02:15:00+02:00,217264271,240447593
2021-05-28 02:20:00+02:00,393951646,489407548
2021-05-28 02:25:00+02:00,339669363,453836597
2021-05-28 02:30:00+02:00,198530482,290348145
2021-05-28 02:35:00+02:00,190040323,271248317
2021-05-28 02:40:00+02:00,181869698,262220592
2021-05-28 02:45:00+02:00,248311358,345272298
2021-05-28 02:50:00+02:00,213894080,307975150
2021-05-28 02:55:00+02:00,211992704,308810504
2021-05-28 03:00:00+02:00,211647938,306249679
2021-05-28 03:05:00+02:00,200108088,280946009
2021-05-28 03:10:00+02:00,186384584,270130715
2021-05-28 03:15:00+02:00,257068155,373696428
2021-05-28 03:20:00+02:00,191330187,266896137
2021-05-28 03:25:00+02:00,209215431,292794576
2021-05-28 03:30:00+02:00,195070047,272378046
2021-05-28 03:35:00+02:00,185745889,265492527
2021-05-28 03:40:00+02:00,192156793,268835409
2021-05-28 03:45:00+02:00,193814660,289703058
2021-05-28 03:50:00+02:00,202127307,292663734
2021-05-28 03:55:00+02:00,197447769,280134228
2021-05-28 04:00:00+02:00,197346717,278540183
2021-05-28 04:05:00+02:00,217874356,305743817
2021-05-28 04:10:00+02:00,197007646,270725512
2021-05-28 04:15:00+02:00,192699900,261755265
2021-05-28 04:20:00+02:00,187838536,264407978
2021-05-28 04:25:00+02:00,192057188,262763288
2021-05-28 04:30:00+02:00,220118833,305735298
2021-05-28 04:35:00+02:00,217632376,333138331
2021-05-28 04:40:00+02:00,193518511,275452085
2021-05-28 04:45:00+02:00,188351202,261530545
2021-05-28 04:50:00+02:00,202512683,275616992
2021-05-28 04:55:00+02:00,202373037,275736714
2021-05-28 05:00:00+02:00,183167883,263109933
2021-05-28 05:05:00+02:00,169478356,245257582
2021-05-28 05:10:00+02:00,185806177,264260169
2021-05-28 05:15:00+02:00,190162685,266881770
2021-05-28 05:20:00+02:00,183340448,258821710
2021-05-28 05:25:00+02:00,204402051,279542440
2021-05-28 05:30:00+02:00,215018122,300833843
2021-05-28 05:35:00+02:00,185857949,260013021
2021-05-28 05:40:00+02:00,179279523,250915910
2021-05-28 05:45:00+02:00,181966081,255180094
2021-05-28 05:50:00+02:00,193905864,265207124
2021-05-28 05:55:00+02:00,181859971,258616829
2021-05-28 06:00:00+02:00,179795780,250247494
2021-05-28 06:05:00+02:00,201227204,290775730
2021-05-28 06:10:00+02:00,181395465,254909358
2021-05-28 06:15:00+02:00,225862732,314018036
2021-05-28 06:20:00+02:00,191548196,276393329
2021-05-28 06:25:00+02:00,192374156,271546258
2021-05-28 06:30:00+02:00,189974841,271096380
2021-05-28 06:35:00+02:00,193012352,271507167
2021-05-28 06:40:00+02:00,214433656,293140323
2021-05-28 06:45:00+02:00,301513106,409105856
2021-05-28 06:50:00+02:00,192484509,279951911
2021-05-28 06:55:00+02:00,199767914,287037900
2021-05-28 07:00:00+02:00,192609648,266934998
2021-05-28 07:05:00+02:00,200352541,287107878
2021-05-28 07:10:00+02:00,211043942,286809876
2021-05-28 07:15:00+02:00,200619025,306594487
2021-05-28 07:20:00+02:00,185357371,267836793
2021-05-28 07:25:00+02:00,176574624,257051623
2021-05-28 07:30:00+02:00,175842001,251541937
2021-05-28 07:35:00+02:00,177150084,248068053
2021-05-28 07:40:00+02:00,242587831,357335055
2021-05-28 07:45:00+02:00,214557400,288529831
2021-05-28 07:50:00+02:00,189146527,274382729
2021-05-28 07:55:00+02:00,182642466,261419920
2021-05-28 08:00:00+02:00,180041869,259139597
2021-05-28 08:05:00+02:00,193514641,275471608
2021-05-28 08:10:00+02:00,175581843,251271007
2021-05-28 08:15:00+02:00,193057672,274089838
2021-05-28 08:20:00+02:00,200342111,279739848
2021-05-28 08:25:00+02:00,174510328,247991275
2021-05-28 08:30:00+02:00,200552016,283927729
2021-05-28 08:35:00+02:00,192119889,263061973
2021-05-28 08:40:00+02:00,178612342,251964980
2021-05-28 08:45:00+02:00,177935369,255278771
2021-05-28 08:50:00+02:00,171608707,242312072
2021-05-28 08:55:00+02:00,173894861,246480522
2021-05-28 09:00:00+02:00,176530627,249262563
2021-05-28 09:05:00+02:00,191686986,274425483
2021-05-28 09:10:00+02:00,188297026,261695941
2021-05-28 09:15:00+02:00,190926292,270754818
2021-05-28 09:20:00+02:00,186542147,265486595
2021-05-28 09:25:00+02:00,183726222,262876810
2021-05-28 09:30:00+02:00,179355073,256154109
2021-05-28 09:35:00+02:00,183425430,258245517
2021-05-28 09:40:00+02:00,184604993,267006587
2021-05-28 09:45:00+02:00,190232059,265334932
2021-05-28 09:50:00+02:00,189750964,271184751
2021-05-28 09:55:00+02:00,188187382,254366932
2021-05-28 10:00:00+02:00,213161154,309473331
2021-05-28 10:05:00+02:00,196621509,278120280
2021-05-28 10:10:00+02:00,177678084,250505915
2021-05-28 10:15:00+02:00,181203656,253540935
2021-05-28 10:20:00+02:00,173510569,251263108
2021-05-28 10:25:00+02:00,190453847,275534058
2021-05-28 10:30:00+02:00,179598806,258741515
2021-05-28 10:35:00+02:00,185262256,274715584
2021-05-28 10:40:00+02:00,177936303,265101674
2021-05-28 10:45:00+02:00,182536587,268528612
2021-05-28 10:50:00+02:00,184671233,267547554
2021-05-28 10:55:00+02:00,213653451,308265612
2021-05-28 11:00:00+02:00,200038437,287151190
2021-05-28 11:05:00+02:00,185295714,281072757
2021-05-28 11:10:00+02:00,184857317,270390438
2021-05-28 11:15:00+02:00,195565660,280855566
2021-05-28 11:20:00+02:00,186407572,271573685
2021-05-28 11:25:00+02:00,248833308,368761575
2021-05-28 11:30:00+02:00,195925893,288812962
2021-05-28 11:35:00+02:00,192214793,275503808
2021-05-28 11:40:00+02:00,183421502,271044969
2021-05-28 11:45:00+02:00,188274801,271505789
2021-05-28 11:50:00+02:00,194772889,280135119
2021-05-28 11:55:00+02:00,182944435,273588595
2021-05-28 12:00:00+02:00,183099524,271927687
2021-05-28 12:05:00+02:00,188285938,271567611
2021-05-28 12:10:00+02:00,182628378,263479869
2021-05-28 12:15:00+02:00,216496690,337279190
2021-05-28 12:20:00+02:00,187860652,276707280
2021-05-28 12:25:00+02:00,182313525,257349637
2021-05-28 12:30:00+02:00,194734166,284474661
2021-05-28 12:35:00+02:00,182562150,276239111
2021-05-28 12:40:00+02:00,209925681,315015638
2021-05-28 12:45:00+02:00,198128076,286659193
2021-05-28 12:50:00+02:00,220395507,312090549
2021-05-28 12:55:00+02:00,181866005,265810001
2021-05-28 13:00:00+02:00,177391379,264285583
2021-05-28 13:05:00+02:00,183104560,262462211
2021-05-28 13:10:00+02:00,185894338,257963857
2021-05-28 13:15:00+02:00,192218823,272164848
2021-05-28 13:20:00+02:00,193979729,284764107
2021-05-28 13:25:00+02:00,195438303,276090086
2021-05-28 13:30:00+02:00,216604180,300594481
2021-05-28 13:35:00+02:00,202280249,300218768
2021-05-28 13:40:00+02:00,192918258,283964381
2021-05-28 13:45:00+02:00,238608589,327148201
2021-05-28 13:50:00+02:00,206687252,287744651
2021-05-28 13:55:00+02:00,213558243,319590306
2021-05-28 14:00:00+02:00,205825826,291386440
2021-05-28 14:05:00+02:00,214594512,306878305
2021-05-28 14:10:00+02:00,229827534,321317336
2021-05-28 14:15:00+02:00,231815278,327705008
2021-05-28 14:20:00+02:00,204817223,289759171
2021-05-28 14:25:00+02:00,202355675,285141657
2021-05-28 14:30:00+02:00,236050573,340242218
2021-05-28 14:35:00+02:00,190008441,271544203
2021-05-28 14:40:00+02:00,185127181,274881133
2021-05-28 14:45:00+02:00,195880610,284746163
2021-05-28 14:50:00+02:00,181610371,261674201
2021-05-28 14:55:00+02:00,204779788,282294016
2021-05-28 15:00:00+02:00,195702626,287530749
2021-05-28 15:05:00+02:00,190271105,269014448
2021-05-28 15:10:00+02:00,184560323,269996018
2021-05-28 15:15:00+02:00,178740628,252051459
2021-05-28 15:20:00+02:00,174510759,254046530
2021-05-28 15:25:00+02:00,183945193,261690647
2021-05-28 15:30:00+02:00,176735339,250795357
2021-05-28 15:35:00+02:00,197140825,273281404
2021-05-28 15:40:00+02:00,209448474,277535056
2021-05-28 15:45:00+02:00,175585566,246906481
2021-05-28 15:50:00+02:00,192052730,271475413
2021-05-28 15:55:00+02:00,187100927,265182605
2021-05-28 16:00:00+02:00,189787828,266567121
2021-05-28 16:05:00+02:00,195489089,280467980
2021-05-28 16:10:00+02:00,181906056,262803528
2021-05-28 16:15:00+02:00,193470119,273226398
2021-05-28 16:20:00+02:00,188086152,255303658
2021-05-28 16:25:00+02:00,176391450,251184944
2021-05-28 16:30:00+02:00,177859215,252546407
2021-05-28 16:35:00+02:00,181744937,259242889
2021-05-28 16:40:00+02:00,187400300,269712377
2021-05-28 16:45:00+02:00,181852773,257710497
2021-05-28 16:50:00+02:00,184864936,265002287
2021-05-28 16:55:00+02:00,189298940,263752904
2021-05-28 17:00:00+02:00,211076396,294807339
2021-05-28 17:05:00+02:00,190794002,274697536
2021-05-28 17:10:00+02:00,186144511,266914161
2021-05-28 17:15:00+02:00,208510795,295839290
2021-05-28 17:20:00+02:00,202289193,294774767
2021-05-28 17:25:00+02:00,181260829,260737663
2021-05-28 17:30:00+02:00,186971922,270450616
2021-05-28 17:35:00+02:00,186592489,266294454
2021-05-28 17:40:00+02:00,198010739,290110853
2021-05-28 17:45:00+02:00,201683916,290761202
2021-05-28 17:50:00+02:00,191704868,275771989
2021-05-28 17:55:00+02:00,187853145,269952075
2021-05-28 18:00:00+02:00,198481233,280857045
2021-05-28 18:05:00+02:00,214815801,302502824
2021-05-28 18:10:00+02:00,259274526,365236341
2021-05-28 18:15:00+02:00,199820419,287519046
2021-05-28 18:20:00+02:00,199295421,286868295
2021-05-28 18:25:00+02:00,217583363,302836413
2021-05-28 18:30:00+02:00,527956736,718525336
2021-05-28 18:35:00+02:00,511065072,755875543
2021-05-28 18:40:00+02:00,574553470,825745242
2021-05-28 18:45:00+02:00,581123824,850583566
2021-05-28 18:50:00+02:00,565419062,917652340
2021-05-28 18:55:00+02:00,568642587,892897714
2021-05-28 19:00:00+02:00,560643470,874375108
2021-05-28 19:05:00+02:00,564114395,787001298
2021-05-28 19:10:00+02:00,566696372,937019784
2021-05-28 19:15:00+02:00,559505426,749340260
2021-05-28 19:20:00+02:00,572228629,832056138
2021-05-28 19:25:00+02:00,550789066,854546783
2021-05-28 19:30:00+02:00,530310900,773980470
2021-05-28 19:35:00+02:00,542696155,769258059
2021-05-28 19:40:00+02:00,541114692,815182578
2021-05-28 19:45:00+02:00,570497347,884763524
2021-05-28 19:50:00+02:00,576058113,831832889
2021-05-28 19:55:00+02:00,584522614,845868750
2021-05-28 20:00:00+02:00,563028852,818589039
2021-05-28 20:05:00+02:00,557519931,822373145
2021-05-28 20:10:00+02:00,554113273,809570447
2021-05-28 20:15:00+02:00,561269178,812347338
2021-05-28 20:20:00+02:00,575379666,887475960
2021-05-28 20:25:00+02:00,598963528,862106538
2021-05-28 20:30:00+02:00,569231867,898489462
2021-05-28 20:35:00+02:00,535735522,775600874
2021-05-28 20:40:00+02:00,534915193,761229254
2021-05-28 20:45:00+02:00,552826317,778133056
2021-05-28 20:50:00+02:00,520231788,716200772
2021-05-28 20:55:00+02:00,540241413,716323621
2021-05-28 21:00:00+02:00,528964032,703786992
2021-05-28 21:05:00+02:00,514336294,781925323
2021-05-28 21:10:00+02:00,456235577,744599100
2021-05-28 21:15:00+02:00,447962086,697971563
2021-05-28 21:20:00+02:00,453337730,709414043
2021-05-28 21:25:00+02:00,441239710,688789781
2021-05-28 21:30:00+02:00,459475490,697867601
2021-05-28 21:35:00+02:00,335500836,512189994
2021-05-28 21:40:00+02:00,219645186,330658977
2021-05-28 21:45:00+02:00,218011086,341739836
2021-05-28 21:50:00+02:00,255436950,376617591
2021-05-28 21:55:00+02:00,229212802,349340231
2021-05-28 22:00:00+02:00,256329633,398814220
2021-05-28 22:05:00+02:00,213316567,320666665
2021-05-28 22:10:00+02:00,202390547,301184748
2021-05-28 22:15:00+02:00,212960828,312719705
2021-05-28 22:20:00+02:00,219950283,320508410
2021-05-28 22:25:00+02:00,215012147,323689297
2021-05-28 22:30:00+02:00,218535927,321918331
2021-05-28 22:35:00+02:00,250773682,370642469
2021-05-28 22:40:00+02:00,214064489,314041888
2021-05-28 22:45:00+02:00,202794920,295706847
2021-05-28 22:50:00+02:00,227687494,335108624
2021-05-28 22:55:00+02:00,229553405,352964694
2021-05-28 23:00:00+02:00,244829008,365969491
2021-05-28 23:05:00+02:00,200326063,299832601
2021-05-28 23:10:00+02:00,201385994,293209609
2021-05-28 23:15:00+02:00,201729898,278478525
2021-05-28 23:20:00+02:00,246459301,349809227
2021-05-28 23:25:00+02:00,294541695,398319956
2021-05-28 23:30:00+02:00,209677749,283823943
2021-05-28 23:35:00+02:00,208824482,284972493
2021-05-28 23:40:00+02:00,220979095,303632339
2021-05-28 23:45:00+02:00,203548500,284636847
2021-05-28 23:50:00+02:00,207404631,287448696
2021-05-28 23:55:00+02:00,211596725,297816751
2021-05-29 00:00:00+02:00,210356243,293834765
2021-05-29 00:05:00+02:00,182737645,258240760
2021-05-29 00:10:00+02:00,170061355,244139560
2021-05-29 00:15:00+02:00,184420791,251250146
2021-05-29 00:20:00+02:00,183872781,271710615
2021-05-29 00:25:00+02:00,175226269,259616135
2021-05-29 00:30:00+02:00,178986728,267668776
2021-05-29 00:35:00+02:00,173489699,257330052
2021-05-29 00:40:00+02:00,171508873,246912096
2021-05-29 00:45:00+02:00,162711752,247096270
2021-05-29 00:50:00+02:00,184208122,267202672
2021-05-29 00:55:00+02:00,171983353,255223401
2021-05-29 01:00:00+02:00,173591302,249279672
2021-05-29 01:05:00+02:00,207252300,294982140
2021-05-29 01:10:00+02:00,185863874,261866806
2021-05-29 01:15:00+02:00,176277845,254145083
2021-05-29 01:20:00+02:00,178425187,250311553
2021-05-29 01:25:00+02:00,172034511,262246924
2021-05-29 01:30:00+02:00,201906159,279444909
2021-05-29 01:35:00+02:00,182270760,265008742
2021-05-29 01:40:00+02:00,178014328,257842959
2021-05-29 01:45:00+02:00,178731310,263613818
2021-05-29 01:50:00+02:00,176800234,261498344
2021-05-29 01:55:00+02:00,179133176,257604992
2021-05-29 02:00:00+02:00,185115440,272630776
2021-05-29 02:05:00+02:00,183294657,269044019
2021-05-29 02:10:00+02:00,197736793,290675437
2021-05-29 02:15:00+02:00,197344454,292093086
2021-05-29 02:20:00+02:00,185048976,269947240
2021-05-29 02:25:00+02:00,191305535,270215804
2021-05-29 02:30:00+02:00,180078297,266158207
2021-05-29 02:35:00+02:00,172597356,258026329
2021-05-29 02:40:00+02:00,173119200,253838343
2021-05-29 02:45:00+02:00,163433935,236346851
2021-05-29 02:50:00+02:00,200752019,285408199
2021-05-29 02:55:00+02:00,171373807,250911042
2021-05-29 03:00:00+02:00,173212987,250500582
2021-05-29 03:05:00+02:00,178101540,264026928
2021-05-29 03:10:00+02:00,172080142,252386436
2021-05-29 03:15:00+02:00,173137093,249586567
2021-05-29 03:20:00+02:00,178945731,261877790
2021-05-29 03:25:00+02:00,169853122,251905634
2021-05-29 03:30:00+02:00,175579163,259904794
2021-05-29 03:35:00+02:00,170948697,253597840
2021-05-29 03:40:00+02:00,172421295,262185790
2021-05-29 03:45:00+02:00,182124697,270141293
2021-05-29 03:50:00+02:00,183735751,276552940
2021-05-29 03:55:00+02:00,183894578,278031774
2021-05-29 04:00:00+02:00,236542765,335474590
2021-05-29 04:05:00+02:00,236999580,337165736
2021-05-29 04:10:00+02:00,185209226,275901469
2021-05-29 04:15:00+02:00,180313185,266037931
2021-05-29 04:20:00+02:00,200057298,298415996
2021-05-29 04:25:00+02:00,187391362,276125487
2021-05-29 04:30:00+02:00,201612825,289594405
2021-05-29 04:35:00+02:00,202344862,292821203
2021-05-29 04:40:00+02:00,182241308,273735263
2021-05-29 04:45:00+02:00,184393533,270430180
2021-05-29 04:50:00+02:00,186575681,264538178
2021-05-29 04:55:00+02:00,179221979,265093091
2021-05-29 05:00:00+02:00,176211626,268187300
2021-05-29 05:05:00+02:00,178009771,261435191
2021-05-29 05:10:00+02:00,177872448,247860413
2021-05-29 05:15:00+02:00,170374588,242971461
2021-05-29 05:20:00+02:00,176909144,263479252
2021-05-29 05:25:00+02:00,185150901,265836830
2021-05-29 05:30:00+02:00,170099881,250749473
2021-05-29 05:35:00+02:00,167506459,243603392
2021-05-29 05:40:00+02:00,162708226,234574547
2021-05-29 05:45:00+02:00,163574980,239264321
2021-05-29 05:50:00+02:00,172877826,259509676
2021-05-29 05:55:00+02:00,167734327,239515821
2021-05-29 06:00:00+02:00,166670943,245073294
2021-05-29 06:05:00+02:00,178184490,261098411
2021-05-29 06:10:00+02:00,173353373,262957138
2021-05-29 06:15:00+02:00,174484517,257219369
2021-05-29 06:20:00+02:00,173976917,254645752
2021-05-29 06:25:00+02:00,166110791,241551895
2021-05-29 06:30:00+02:00,174524074,253669946
2021-05-29 06:35:00+02:00,167893414,249293612
2021-05-29 06:40:00+02:00,179030521,258498110
2021-05-29 06:45:00+02:00,179550435,261321694
2021-05-29 06:50:00+02:00,181617966,266440738
2021-05-29 06:55:00+02:00,193687068,275315500
2021-05-29 07:00:00+02:00,182436724,257765262
2021-05-29 07:05:00+02:00,189762899,266200771
2021-05-29 07:10:00+02:00,181279102,257166979
2021-05-29 07:15:00+02:00,206082339,295959627
2021-05-29 07:20:00+02:00,178396989,260824632
2021-05-29 07:25:00+02:00,178135908,250928771
2021-05-29 07:30:00+02:00,188344957,273486876
2021-05-29 07:35:00+02:00,197077120,285684670
2021-05-29 07:40:00+02:00,188356995,267841896
2021-05-29 07:45:00+02:00,182382137,258648844
2021-05-29 07:50:00+02:00,172175028,249555975
2021-05-29 07:55:00+02:00,172914952,249823510
2021-05-29 08:00:00+02:00,182134741,267632350
2021-05-29 08:05:00+02:00,179978210,259659964
2021-05-29 08:10:00+02:00,172106602,242352428
2021-05-29 08:15:00+02:00,170236611,239336657
2021-05-29 08:20:00+02:00,172059366,234772786
2021-05-29 08:25:00+02:00,177101445,246199297
2021-05-29 08:30:00+02:00,187387681,268461030
2021-05-29 08:35:00+02:00,184736264,264578818
2021-05-29 08:40:00+02:00,188085557,261426132
2021-05-29 08:45:00+02:00,177174945,251649723
2021-05-29 08:50:00+02:00,192988705,276375757
2021-05-29 08:55:00+02:00,192227621,273963878
2021-05-29 09:00:00+02:00,186340728,271380247
2021-05-29 09:05:00+02:00,195470139,275399619
2021-05-29 09:10:00+02:00,185193687,271451502
2021-05-29 09:15:00+02:00,183171503,260754566
2021-05-29 09:20:00+02:00,182729550,260435828
2021-05-29 09:25:00+02:00,183214735,256916261
2021-05-29 09:30:00+02:00,196675107,278069963
2021-05-29 09:35:00+02:00,201570994,284746038
2021-05-29 09:40:00+02:00,188104439,275001434
2021-05-29 09:45:00+02:00,176586422,255040832
2021-05-29 09:50:00+02:00,184544182,262620550
2021-05-29 09:55:00+02:00,180875771,255534730
2021-05-29 10:00:00+02:00,189729042,278248860
2021-05-29 10:05:00+02:00,192376328,283707777
2021-05-29 10:10:00+02:00,203156553,285591501
2021-05-29 10:15:00+02:00,197307857,277237011
2021-05-29 10:20:00+02:00,190704071,272677706
2021-05-29 10:25:00+02:00,184475048,267235986
2021-05-29 10:30:00+02:00,193599699,284137988
2021-05-29 10:35:00+02:00,189897526,277640348
2021-05-29 10:40:00+02:00,191328714,281255444
2021-05-29 10:45:00+02:00,194217295,280939172
2021-05-29 10:50:00+02:00,179925611,259861540
2021-05-29 10:55:00+02:00,182237290,266290602
2021-05-29 11:00:00+02:00,183259851,267726335
2021-05-29 11:05:00+02:00,203562402,290429373
2021-05-29 11:10:00+02:00,195444919,279484139
2021-05-29 11:15:00+02:00,198008527,282256724
2021-05-29 11:20:00+02:00,190450034,269559942
2021-05-29 11:25:00+02:00,187510619,267999430
2021-05-29 11:30:00+02:00,190578555,273565275
2021-05-29 11:35:00+02:00,194107616,284632111
2021-05-29 11:40:00+02:00,185439386,261902812
2021-05-29 11:45:00+02:00,183707867,267539785
2021-05-29 11:50:00+02:00,184836737,270007880
2021-05-29 11:55:00+02:00,170200902,252797718
2021-05-29 12:00:00+02:00,179947375,262127154
2021-05-29 12:05:00+02:00,181216923,259552721
2021-05-29 12:10:00+02:00,184325040,262748014
2021-05-29 12:15:00+02:00,178511970,262211188
2021-05-29 12:20:00+02:00,177026289,250441319
2021-05-29 12:25:00+02:00,171339572,245355338
2021-05-29 12:30:00+02:00,168784455,245143293
2021-05-29 12:35:00+02:00,180765263,250296313
2021-05-29 12:40:00+02:00,176384567,254187596
2021-05-29 12:45:00+02:00,169360475,242815571
2021-05-29 12:50:00+02:00,181440372,255993761
2021-05-29 12:55:00+02:00,179621227,250360348
