timestamp;duration;CORE0;CPU0;DRAM0;UNCORE0;EXIT_CODE
2021-05-13T12:28:34+02:00;1004727;3544303;3985891;1106625;0;0
2021-05-13T12:28:39+02:00;1002900;1185361;1591366;1069150;0;0
2021-05-13T12:28:42+02:00;1005040;855100;1277523;1095701;0;0
2021-05-13T12:28:48+02:00;1004847;928403;1354367;1097532;0;0
2021-05-13T12:28:50+02:00;1001342;2538140;2947137;1078672;0;0
2021-05-13T12:28:56+02:00;1004678;3696523;4137502;1103757;0;0
2021-05-13T12:29:00+02:00;1002821;1012143;1393734;1072934;0;0
2021-05-13T12:29:02+02:00;1005660;2407953;2863701;1110409;0;0
2021-05-13T12:29:03+02:00;1004847;1253353;1676327;1101194;0;0
2021-05-13T12:29:08+02:00;1004895;1414914;1846308;1117429;0;0
2021-05-13T12:29:14+02:00;1003376;1030332;1460445;1086179;0;0
2021-05-13T12:29:19+02:00;1003401;1077207;1529965;1092771;0;0
2021-05-13T12:29:22+02:00;1004645;3303703;3747793;1104795;0;0
2021-05-13T12:29:26+02:00;1004945;931821;1360531;1102353;0;0
2021-05-13T12:29:31+02:00;1004594;980650;1400021;1086301;0;0
2021-05-13T12:29:36+02:00;1004851;830625;1261349;1087094;0;0
2021-05-13T12:29:41+02:00;1001255;1991816;2427789;1079770;0;0
2021-05-13T12:29:45+02:00;1003608;5752610;6229354;1126035;0;0
2021-05-13T12:29:49+02:00;1003830;2070124;2529657;1108029;0;0
2021-05-13T12:29:55+02:00;1004506;1043577;1460445;1101133;0;0
2021-05-13T12:29:59+02:00;1004641;1713069;2140192;1105344;0;0
2021-05-13T12:30:01+02:00;1002994;2693291;3116203;1133481;0;0
2021-05-13T12:30:06+02:00;1003681;1081907;1495235;1082517;0;0
2021-05-13T12:30:10+02:00;1004803;977475;1403682;1093381;0;0
2021-05-13T12:30:11+02:00;1003515;851438;1282650;1076779;0;0
2021-05-13T12:30:15+02:00;1002994;968015;1376217;1085813;0;0
2021-05-13T12:30:17+02:00;1002884;2480584;2984551;1111692;0;0
2021-05-13T12:30:23+02:00;1004803;973935;1403133;1107602;0;0
2021-05-13T12:30:25+02:00;1003294;4331471;4815784;1122556;0;0
