timestamp;duration;CORE0;CPU0;DRAM0;UNCORE0;EXIT_CODE
2021-06-13T00:00:03+02:00;1004556;1262143;1699337;1100888;;0
2021-06-13T00:00:07+02:00;1003282;1036863;1501705;1105100;;0
2021-06-13T00:00:08+02:00;1004552;932859;1364072;1113340;;0
2021-06-13T00:00:14+02:00;1003919;5388292;5820358;1170773;;0
2021-06-13T00:00:17+02:00;1003489;1944270;2418390;1105710;;0
2021-06-13T00:00:19+02:00;1003093;1251523;1692744;1108640;;0
2021-06-13T00:00:24+02:00;1005097;1388851;1834834;1108456;;0
2021-06-13T00:00:28+02:00;1003365;1117185;1587338;1103391;;0
2021-06-13T00:00:30+02:00;1004817;2232965;2672295;1093503;;0
2021-06-13T00:00:31+02:00;1003310;1001645;1462094;1094236;;0
2021-06-13T00:00:35+02:00;1004997;2260859;2710321;1110165;;0
2021-06-13T00:00:37+02:00;1003147;1242489;1701412;1091794;;0
2021-06-13T00:00:42+02:00;1004552;1535885;1972041;1094907;;0
2021-06-13T00:00:47+02:00;1004651;827879;1259579;1099057;;0
2021-06-13T00:00:49+02:00;1003085;7848430;8349588;1106382;;0
2021-06-13T00:00:53+02:00;1003155;936887;1370480;1079038;;0
2021-06-13T00:00:56+02:00;1004635;1489071;1939021;1113095;;0
2021-06-13T00:00:57+02:00;1004701;1235654;1673580;1106320;;0
2021-06-13T00:01:02+02:00;1004543;932920;1378231;1110715;;0
2021-06-13T00:01:04+02:00;1004749;849302;1267575;1093259;;0
2021-06-13T00:01:08+02:00;1004665;1406857;1838557;1096799;;0
2021-06-13T00:01:11+02:00;1002235;1182858;1611080;1089597;;0
2021-06-13T00:01:15+02:00;1003421;7072431;7528667;1096677;;0
2021-06-13T00:01:20+02:00;1002789;2836113;3250175;1091855;;0
2021-06-13T00:01:24+02:00;1003222;1223386;1660091;1078976;;0
2021-06-13T00:01:26+02:00;1001796;1142514;1579280;1065671;;0
2021-06-13T00:01:28+02:00;1004583;1494626;1944697;1112058;;0
2021-06-13T00:01:31+02:00;1003139;2206294;2618279;1087155;;0
2021-06-13T00:01:37+02:00;1002671;7566265;7970500;1119199;;0
2021-06-13T00:01:39+02:00;1004791;1267453;1711117;1111447;;0
2021-06-13T00:01:44+02:00;1005130;911253;1343869;1098081;;0
2021-06-13T00:01:48+02:00;1002723;6939313;7328900;1100094;;0
2021-06-13T00:01:52+02:00;1004904;821836;1244138;1089414;;0
2021-06-13T00:01:53+02:00;1001547;6113204;6608016;1106259;;0
2021-06-13T00:01:55+02:00;1003241;1307492;1771053;1105527;;0
2021-06-13T00:02:00+02:00;1004915;1001828;1434140;1106198;;0
2021-06-13T00:02:05+02:00;1004963;1575497;2041926;1114133;;0
2021-06-13T00:02:06+02:00;1004511;1493831;1947627;1102720;;0
2021-06-13T00:02:09+02:00;1004011;2584710;3044670;1099545;;0
2021-06-13T00:02:13+02:00;1004506;6127426;6543684;1164975;;0
2021-06-13T00:02:16+02:00;1004772;1284664;1725276;1104855;;0
2021-06-13T00:02:22+02:00;1004872;761046;1180417;1088682;;0
2021-06-13T00:02:23+02:00;1003295;1044187;1503719;1077390;;0
2021-06-13T00:02:25+02:00;1001921;4357288;4770984;1087705;;0
2021-06-13T00:02:26+02:00;1003993;2176692;2646294;1113339;;0
2021-06-13T00:02:31+02:00;1003217;7183148;7701519;1115537;;0
2021-06-13T00:02:35+02:00;1004816;823057;1248532;1096433;;0
2021-06-13T00:02:38+02:00;1004687;1779720;2233881;1116209;;0
2021-06-13T00:02:43+02:00;1004720;1204770;1640804;1100461;;0
2021-06-13T00:02:48+02:00;1003273;1554684;2046748;1097958;;0
2021-06-13T00:02:50+02:00;1004825;800840;1232480;1098508;;0
2021-06-13T00:02:54+02:00;1004588;1987238;2432855;1105466;;0
2021-06-13T00:02:56+02:00;1002984;1070737;1488155;1083920;;0
2021-06-13T00:03:00+02:00;1004648;852414;1283200;1112546;;0
2021-06-13T00:03:06+02:00;1004562;1226498;1655880;1102415;;0
2021-06-13T00:03:09+02:00;1004618;888914;1334774;1109433;;0
2021-06-13T00:03:15+02:00;1004826;911924;1351681;1141477;;0
2021-06-13T00:03:20+02:00;1003272;5590074;6109786;1110592;;0
2021-06-13T00:03:22+02:00;1001216;1537716;1965327;1124387;;0
2021-06-13T00:03:24+02:00;1002691;4131642;4571399;1130613;;0
2021-06-13T00:03:26+02:00;1003921;3455679;3915762;1128721;;0
2021-06-13T00:03:28+02:00;1004653;891660;1330319;1104428;;0
2021-06-13T00:03:30+02:00;1003406;6835493;7303448;1120542;;0
2021-06-13T00:03:32+02:00;1003984;1201169;1653560;1119565;;0
2021-06-13T00:03:34+02:00;1004809;970029;1397518;1088986;;0
2021-06-13T00:03:37+02:00;1004542;1544002;1985956;1115354;;0
2021-06-13T00:03:41+02:00;1004430;7186871;7675273;1115353;;0
2021-06-13T00:03:44+02:00;1004799;1247433;1692867;1113584;;0
2021-06-13T00:03:50+02:00;1004626;897825;1322201;1086972;;0
2021-06-13T00:03:52+02:00;1002877;7620342;8057413;1106931;;0
2021-06-13T00:03:56+02:00;1004860;1143735;1588497;1114560;;0
2021-06-13T00:03:58+02:00;1003484;8668740;9115944;1105466;;0
2021-06-13T00:04:01+02:00;1004882;963926;1410335;1109067;;0
2021-06-13T00:04:02+02:00;1004645;790648;1216367;1094663;;0
2021-06-13T00:04:08+02:00;1005008;1622921;2053828;1107541;;0
2021-06-13T00:04:09+02:00;1003320;2087886;2553155;1108091;;0
2021-06-13T00:04:11+02:00;1004717;1463803;1868098;1117368;;0
2021-06-13T00:04:15+02:00;1001341;10926974;11393221;1089841;;0
2021-06-13T00:04:17+02:00;1003180;1029600;1464473;1100400;;0
2021-06-13T00:04:18+02:00;1004590;860044;1297543;1100095;;0
2021-06-13T00:04:24+02:00;1004583;1646847;2094966;1116940;;0
2021-06-13T00:04:26+02:00;1002073;4142751;4597950;1089108;;0
2021-06-13T00:04:28+02:00;1004987;3007561;3474234;1116208;;0
2021-06-13T00:04:32+02:00;1002882;7206342;7692119;1130490;;0
2021-06-13T00:04:37+02:00;1002678;2241633;2625482;1094114;;0
2021-06-13T00:04:42+02:00;1004682;941282;1373165;1104123;;0
2021-06-13T00:04:43+02:00;1004568;8333352;8806069;1111570;;0
2021-06-13T00:04:45+02:00;1004515;989011;1421200;1106503;;0
2021-06-13T00:04:48+02:00;1005035;6681502;7153180;1117673;;0
2021-06-13T00:04:52+02:00;1004772;854246;1286191;1102659;;0
2021-06-13T00:04:57+02:00;1004816;1139035;1582455;1107053;;0
2021-06-13T00:05:00+02:00;1004241;1052304;1496700;1107541;;0
2021-06-13T00:05:06+02:00;1004611;1762447;2216058;1111081;;0
2021-06-13T00:05:10+02:00;1003121;5782884;6295455;1111569;;0
2021-06-13T00:05:15+02:00;1004613;6532332;6986249;1117124;;0
2021-06-13T00:05:19+02:00;1002968;816954;1218930;1064572;;0
2021-06-13T00:05:22+02:00;1003288;2365412;2857231;1096005;;0
2021-06-13T00:05:27+02:00;1004572;2228143;2690667;1115292;;0
2021-06-13T00:05:31+02:00;1004566;1426388;1868769;1105160;;0
2021-06-13T00:05:33+02:00;1003396;8169840;8678750;1117978;;0
2021-06-13T00:05:35+02:00;1004836;1544918;1992549;1104733;;0
2021-06-13T00:05:36+02:00;1002984;1047300;1482968;1087949;;0
2021-06-13T00:05:39+02:00;1003007;3640738;4165272;1108029;;0
2021-06-13T00:05:44+02:00;1003503;2318720;2786553;1110592;;0
2021-06-13T00:05:48+02:00;1002413;1635677;2082881;1080198;;0
2021-06-13T00:05:52+02:00;1003786;1032590;1479671;1100644;;0
2021-06-13T00:05:54+02:00;1002667;1724239;2127680;1100644;;0
2021-06-13T00:05:55+02:00;1002035;5529405;6056869;1120969;;0
2021-06-13T00:05:59+02:00;1004851;1994990;2438776;1116330;;0
2021-06-13T00:06:03+02:00;1004411;766904;1199276;1091428;;0
2021-06-13T00:06:08+02:00;1004497;1336300;1766719;1104063;;0
2021-06-13T00:06:13+02:00;1003441;9725378;10146642;1191587;;0
2021-06-13T00:06:15+02:00;1004834;833860;1261959;1096127;;0
2021-06-13T00:06:21+02:00;1004762;804747;1233396;1093137;;0
2021-06-13T00:06:24+02:00;1004777;1646663;2095027;1113278;;0
2021-06-13T00:06:30+02:00;1003730;885496;1319638;1097837;;0
2021-06-13T00:06:35+02:00;1002944;1064023;1484616;1099911;;0
2021-06-13T00:06:39+02:00;1003913;6453963;6920393;1118710;;0
2021-06-13T00:06:44+02:00;1001992;4392872;4884875;1098569;;0
2021-06-13T00:06:46+02:00;1002791;2446222;2854790;1095945;;0
2021-06-13T00:06:48+02:00;1003092;1372372;1811275;1090879;;0
2021-06-13T00:06:52+02:00;1004589;1974116;2425714;1107908;;0
2021-06-13T00:06:53+02:00;1004584;1018918;1445553;1092283;;0
2021-06-13T00:07:00+02:00;1003344;1363094;1830562;1080563;;0
2021-06-13T00:07:03+02:00;1004596;1898616;2351373;1103757;;0
2021-06-13T00:07:09+02:00;1004512;953305;1398190;1113766;;0
2021-06-13T00:07:14+02:00;1003730;1525997;1943904;1123776;;0
2021-06-13T00:07:16+02:00;1001331;5033251;5500657;1128110;;0
2021-06-13T00:07:18+02:00;1004671;1713252;2172785;1137143;;0
2021-06-13T00:07:22+02:00;1002810;8135660;8594338;1106931;;0
2021-06-13T00:07:27+02:00;1001219;3591910;4021596;1090024;;0
2021-06-13T00:07:33+02:00;1002915;2116449;2559747;1111081;;0
2021-06-13T00:07:35+02:00;1003083;1038022;1456478;1085141;;0
2021-06-13T00:07:39+02:00;1003142;4943774;5458543;1130063;;0
2021-06-13T00:07:44+02:00;1001917;3223136;3649405;1105527;;0
2021-06-13T00:07:49+02:00;1001943;8389383;8851539;1108518;;0
2021-06-13T00:07:50+02:00;1003087;2129877;2600762;1099606;;0
2021-06-13T00:07:52+02:00;1003511;915952;1359555;1092893;;0
2021-06-13T00:07:56+02:00;1003224;1330502;1806880;1103880;;0
2021-06-13T00:07:58+02:00;1003714;982419;1417171;1085507;;0
2021-06-13T00:08:03+02:00;1004970;1185299;1633968;1107541;;0
2021-06-13T00:08:06+02:00;1002167;7224957;7719219;1117551;;0
2021-06-13T00:08:08+02:00;1002602;1347531;1809321;1091672;;0
2021-06-13T00:08:12+02:00;1004636;1880793;2325739;1127133;;0
2021-06-13T00:08:16+02:00;1002850;4863025;5283861;1109799;;0
2021-06-13T00:08:19+02:00;1003967;1331784;1751216;1095456;;0
2021-06-13T00:08:25+02:00;1004449;997006;1426022;1096799;;0
2021-06-13T00:08:28+02:00;1002866;2194757;2617364;1100827;;0
2021-06-13T00:08:34+02:00;1004487;974485;1418331;1104306;;0
2021-06-13T00:08:40+02:00;1003024;1134458;1606380;1109921;;0
2021-06-13T00:08:42+02:00;1004715;1157651;1602718;1111570;;0
2021-06-13T00:08:44+02:00;1004531;2121881;2592767;1132443;;0
2021-06-13T00:08:48+02:00;1002744;3441764;3839773;1108517;;0
2021-06-13T00:08:50+02:00;1004095;2392267;2856377;1113828;;0
2021-06-13T00:08:52+02:00;1003157;1058713;1498227;1088193;;0
2021-06-13T00:08:58+02:00;1004629;919554;1351681;1100277;;0
2021-06-13T00:08:59+02:00;1004205;7513470;7988810;1130124;;0
2021-06-13T00:09:01+02:00;1004521;1055600;1498653;1104856;;0
2021-06-13T00:09:05+02:00;1002739;7566142;8038309;1113217;;0
2021-06-13T00:09:11+02:00;1001717;4259755;4774585;1099851;;0
2021-06-13T00:09:13+02:00;1004537;1044370;1487911;1132626;;0
2021-06-13T00:09:18+02:00;1004574;933652;1368649;1114011;;0
2021-06-13T00:09:19+02:00;1004844;893858;1323178;1100583;;0
2021-06-13T00:09:22+02:00;1003903;1740596;2213434;1095578;;0
2021-06-13T00:09:24+02:00;1003142;1550411;2050348;1097837;;0
2021-06-13T00:09:28+02:00;1004688;1205014;1652278;1115232;;0
2021-06-13T00:09:32+02:00;1004508;1298642;1726192;1098080;;0
2021-06-13T00:09:37+02:00;1003244;1211606;1635433;1099729;;0
2021-06-13T00:09:39+02:00;1004390;998349;1436764;1111386;;0
2021-06-13T00:09:45+02:00;1004561;913939;1352048;1107419;;0
2021-06-13T00:09:49+02:00;1003328;7934244;8443826;1106442;;0
2021-06-13T00:09:52+02:00;1003373;1092160;1541683;1094907;;0
2021-06-13T00:09:56+02:00;1004764;1155453;1598934;1102536;;0
2021-06-13T00:09:59+02:00;1002530;8627175;9105751;1118527;;0
2021-06-13T00:10:04+02:00;1002654;6554182;6949689;1090817;;0
2021-06-13T00:10:08+02:00;1004802;1112607;1553158;1099423;;0
2021-06-13T00:10:12+02:00;1003370;1336422;1795344;1110959;;0
2021-06-13T00:10:17+02:00;1004513;1682063;2145258;1111691;;0
2021-06-13T00:10:21+02:00;1002681;6887372;7321026;1111325;;0
2021-06-13T00:10:23+02:00;1004702;1112241;1565853;1119748;;0
2021-06-13T00:10:27+02:00;1003128;2962212;3475088;1103452;;0
2021-06-13T00:10:30+02:00;1004576;924864;1352780;1095395;;0
2021-06-13T00:10:35+02:00;1003297;1722957;2185785;1088071;;0
2021-06-13T00:10:39+02:00;1001681;2401971;2846489;1095395;;0
2021-06-13T00:10:41+02:00;1003497;924314;1371945;1084103;;0
2021-06-13T00:10:45+02:00;1004861;1233212;1666560;1103879;;0
2021-06-13T00:10:47+02:00;1003147;1067930;1509762;1089902;;0
2021-06-13T00:10:49+02:00;1004610;5996322;6481184;1127988;;0
2021-06-13T00:10:51+02:00;1004606;897641;1334347;1100583;;0
2021-06-13T00:10:54+02:00;1004318;7229962;7718059;1125607;;0
2021-06-13T00:10:59+02:00;1003011;1722042;2144586;1088437;;0
2021-06-13T00:11:03+02:00;1004826;963437;1398128;1093320;;0
2021-06-13T00:11:05+02:00;1003969;7646160;8103739;1113766;;0
2021-06-13T00:11:10+02:00;1002649;6596236;6990033;1087217;;0
2021-06-13T00:11:12+02:00;1004897;1034787;1470943;1125119;;0
2021-06-13T00:11:18+02:00;1004485;1948420;2387689;1105893;;0
2021-06-13T00:11:19+02:00;1004818;1034971;1464352;1101987;;0
2021-06-13T00:11:22+02:00;1003252;2124506;2603021;1119321;;0
2021-06-13T00:11:25+02:00;1004540;969174;1398678;1093992;;0
2021-06-13T00:11:28+02:00;1004280;828611;1267636;1094846;;0
2021-06-13T00:11:29+02:00;1001613;1030881;1479915;1084959;;0
2021-06-13T00:11:32+02:00;1003346;5106493;5635911;1119321;;0
2021-06-13T00:11:34+02:00;1003885;894407;1328000;1091245;;0
2021-06-13T00:11:35+02:00;1004758;843016;1276547;1104368;;0
2021-06-13T00:11:38+02:00;1003466;2511713;3002373;1089597;;0
2021-06-13T00:11:42+02:00;1002680;4655384;5075304;1090695;;0
2021-06-13T00:11:45+02:00;1004753;1075681;1509151;1105771;;0
2021-06-13T00:11:48+02:00;1003169;2546319;2963005;1106931;;0
2021-06-13T00:11:53+02:00;1003402;4738635;5196886;1105344;;0
2021-06-13T00:11:55+02:00;1004886;1590450;2035944;1114743;;0
2021-06-13T00:11:58+02:00;1002803;3687978;4088612;1083982;;0
2021-06-13T00:12:00+02:00;1004520;1064206;1512325;1111142;;0
2021-06-13T00:12:02+02:00;1004806;848753;1286251;1100094;;0
2021-06-13T00:12:05+02:00;1004583;1038572;1479610;1109372;;0
2021-06-13T00:12:07+02:00;1002970;941953;1355648;1076901;;0
2021-06-13T00:12:13+02:00;1004877;1043821;1470272;1100644;;0
2021-06-13T00:12:18+02:00;1003423;1186643;1636898;1083189;;0
