timestamp;duration;CORE0;CPU0;DRAM0;UNCORE0;EXIT_CODE
2021-06-16T00:00:02+02:00;1003277;1977412;2433465;1098447;;0
2021-06-16T00:00:06+02:00;1004620;869260;1302853;1114132;;0
2021-06-16T00:00:12+02:00;1003360;2285883;2740593;1103391;;0
2021-06-16T00:00:14+02:00;1004871;1118100;1546077;1092038;;0
2021-06-16T00:00:16+02:00;1003138;3483756;4011281;1120115;;0
2021-06-16T00:00:18+02:00;1004705;1585140;2049189;1124937;;0
2021-06-16T00:00:23+02:00;1002722;1460323;1875423;1097043;;0
2021-06-16T00:00:28+02:00;1004620;1639156;2034297;1145200;;0
2021-06-16T00:00:33+02:00;1004514;1989313;2446039;1116636;;0
2021-06-16T00:00:36+02:00;1004696;951780;1376095;1104794;;0
2021-06-16T00:00:40+02:00;1004788;895811;1338009;1112119;;0
2021-06-16T00:00:42+02:00;1002733;5106676;5550950;1095578;;0
2021-06-16T00:00:47+02:00;1002687;3599417;4027943;1118161;;0
2021-06-16T00:00:50+02:00;1004339;1294064;1746638;1115476;;0
2021-06-16T00:00:54+02:00;1001495;4784045;5281359;1108090;;0
2021-06-16T00:00:59+02:00;1003265;7174054;7650188;1116513;;0
2021-06-16T00:01:05+02:00;1002206;6013168;6499739;1113889;;0
2021-06-16T00:01:08+02:00;1003389;1068356;1519954;1098569;;0
2021-06-16T00:01:09+02:00;1002974;2471978;2888543;1099363;;0
2021-06-16T00:01:11+02:00;1004567;1568477;2025263;1114561;;0
2021-06-16T00:01:14+02:00;1002699;1081235;1478267;1080441;;0
2021-06-16T00:01:15+02:00;1004592;7610393;8079448;1128964;;0
2021-06-16T00:01:19+02:00;1004600;1092039;1529720;1095518;;0
2021-06-16T00:01:22+02:00;1004655;1033261;1486935;1110776;;0
2021-06-16T00:01:28+02:00;1005147;2146235;2614862;1115536;;0
2021-06-16T00:01:31+02:00;1002948;1568233;1996211;1098875;;0
2021-06-16T00:01:32+02:00;1003042;3558646;4039663;1087705;;0
2021-06-16T00:01:36+02:00;1004560;816648;1251339;1106015;;0
2021-06-16T00:01:38+02:00;1003072;2987236;3492789;1123105;;0
2021-06-16T00:01:43+02:00;1003410;5699631;6182968;1129575;;0
2021-06-16T00:01:45+02:00;1004801;912351;1351742;1110044;;0
2021-06-16T00:01:46+02:00;1004754;1145077;1571285;1097104;;0
