timestamp;duration;CORE0;CPU0;DRAM0;UNCORE0;EXIT_CODE
2021-06-12T00:00:00+02:00;1002398;1005246;1449886;1094419;;0
2021-06-12T00:00:02+02:00;1002732;4546558;5021167;1119870;;0
2021-06-12T00:00:07+02:00;1004222;1049069;1491879;1104062;;0
2021-06-12T00:00:12+02:00;1003277;1451718;1872798;1087278;;0
2021-06-12T00:00:14+02:00;1003397;3845633;4362110;1102170;;0
2021-06-12T00:00:19+02:00;1003059;5559617;6055343;1111753;;0
2021-06-12T00:00:25+02:00;1002945;7931865;8455362;1105283;;0
2021-06-12T00:00:26+02:00;1004568;3161796;3578055;1161069;;0
2021-06-12T00:00:29+02:00;1002005;1216367;1659053;1078733;;0
2021-06-12T00:00:34+02:00;1002676;1891109;2288263;1088010;;0
2021-06-12T00:00:38+02:00;1004016;1455318;1899409;1102658;;0
2021-06-12T00:00:40+02:00;1004558;1658443;2088679;1098203;;0
2021-06-12T00:00:44+02:00;1004723;1010618;1456723;1105283;;0
2021-06-12T00:00:46+02:00;1001282;6005844;6410933;1085141;;0
2021-06-12T00:00:48+02:00;1004800;1412045;1863215;1112363;;0
2021-06-12T00:00:50+02:00;1004805;1170041;1606075;1110105;;0
2021-06-12T00:00:51+02:00;1004538;5065661;5525071;1147519;;0
2021-06-12T00:00:56+02:00;1003312;1019163;1475583;1091428;;0
2021-06-12T00:00:59+02:00;1004618;2702264;3143486;1122006;;0
2021-06-12T00:01:04+02:00;1002822;1322934;1741389;1103696;;0
2021-06-12T00:01:06+02:00;1005013;1150692;1594357;1101011;;0
2021-06-12T00:01:09+02:00;1002938;1339657;1813167;1098325;;0
2021-06-12T00:01:14+02:00;1001407;6352340;6813642;1100461;;0
2021-06-12T00:01:18+02:00;1003109;1276547;1732295;1101926;;0
2021-06-12T00:01:20+02:00;1004490;2633539;3098808;1119870;;0
2021-06-12T00:01:25+02:00;1001336;6486860;6963849;1102536;;0
2021-06-12T00:01:27+02:00;1002733;13626002;13997767;1193723;;0
2021-06-12T00:01:29+02:00;1004810;934751;1363339;1092221;;0
2021-06-12T00:01:33+02:00;1003122;1248288;1704280;1097531;;0
2021-06-12T00:01:34+02:00;1004529;1468624;1924799;1113096;;0
2021-06-12T00:01:40+02:00;1004498;1366512;1813594;1111997;;0
