timestamp;duration;CORE0;CPU0;DRAM0;UNCORE0;EXIT_CODE
2021-05-26T00:00:03+02:00;1001484;1231686;1688899;1092770;;0
2021-05-26T00:00:08+02:00;1004651;1111203;1544613;1108762;;0
2021-05-26T00:00:11+02:00;1002685;3739127;4116505;1088315;;0
2021-05-26T00:00:16+02:00;1001433;1294552;1734493;1065182;;0
2021-05-26T00:00:21+02:00;1002787;5304674;5752122;1106748;;0
2021-05-26T00:00:23+02:00;1002746;10032201;10447055;1129331;;0
2021-05-26T00:00:26+02:00;1004983;1409969;1857967;1121457;;0
2021-05-26T00:00:31+02:00;1003658;1477718;1912898;1106015;;0
2021-05-26T00:00:33+02:00;1003725;1608211;2060969;1110409;;0
2021-05-26T00:00:37+02:00;1003019;1417110;1878596;1096860;;0
2021-05-26T00:00:42+02:00;1003157;1370480;1822993;1088070;;0
2021-05-26T00:00:44+02:00;1003352;1555904;2012080;1092221;;0
2021-05-26T00:00:48+02:00;1002929;1309506;1736385;1087033;;0
2021-05-26T00:00:54+02:00;1004761;734129;1154416;1080503;;0
2021-05-26T00:00:57+02:00;1003827;1699093;2138666;1092526;;0
2021-05-26T00:00:58+02:00;1004598;1319515;1755855;1112485;;0
2021-05-26T00:01:02+02:00;1003507;1009702;1482113;1091245;;0
2021-05-26T00:01:08+02:00;1004961;1489682;1941219;1120358;;0
2021-05-26T00:01:11+02:00;1002695;5099169;5484422;1085691;;0
2021-05-26T00:01:14+02:00;1004199;5544968;6029831;1106198;;0
2021-05-26T00:01:19+02:00;1001414;9469153;9919226;1110226;;0
2021-05-26T00:01:20+02:00;1004611;2609246;3062126;1110410;;0
2021-05-26T00:01:25+02:00;1002542;10318272;10762118;1117856;;0
2021-05-26T00:01:27+02:00;1004531;1103757;1531979;1112485;;0
2021-05-26T00:01:33+02:00;1004793;1249509;1696041;1110288;;0
2021-05-26T00:01:39+02:00;1004606;1368893;1800350;1097043;;0
2021-05-26T00:01:41+02:00;1004085;7301495;7764080;1112546;;0
2021-05-26T00:01:47+02:00;1003060;7968668;8437478;1102719;;0
2021-05-26T00:01:49+02:00;1004497;997739;1433163;1097715;;0
2021-05-26T00:01:54+02:00;1004565;1251950;1693905;1097349;;0
2021-05-26T00:01:59+02:00;1003374;2038996;2470331;1104123;;0
2021-05-26T00:02:01+02:00;1004769;814268;1243161;1087704;;0
2021-05-26T00:02:07+02:00;1003506;1069882;1501278;1082334;;0
2021-05-26T00:02:11+02:00;1004581;1071774;1500789;1096738;;0
2021-05-26T00:02:13+02:00;1004742;1394649;1817440;1091794;;0
2021-05-26T00:02:16+02:00;1004467;1525081;1960505;1101926;;0
2021-05-26T00:02:17+02:00;1004692;811521;1238767;1094724;;0
2021-05-26T00:02:21+02:00;1002783;1321835;1745234;1090939;;0
2021-05-26T00:02:25+02:00;1004623;2594964;3048576;1138547;;0
2021-05-26T00:02:29+02:00;1004822;1211057;1636166;1099240;;0
2021-05-26T00:02:32+02:00;1002920;1297848;1722224;1089841;;0
2021-05-26T00:02:35+02:00;1004493;6462386;6936871;1113217;;0
2021-05-26T00:02:40+02:00;1001375;4313221;4719593;1073728;;0
2021-05-26T00:02:44+02:00;1002663;1889155;2271844;1083616;;0
2021-05-26T00:02:47+02:00;1002880;1096860;1516842;1090878;;0
2021-05-26T00:02:49+02:00;1004575;991697;1419064;1093626;;0
2021-05-26T00:02:53+02:00;1002704;1386288;1771846;1083494;;0
2021-05-26T00:02:57+02:00;1003235;5183947;5700425;1123105;;0
