timestamp;duration;CORE0;CPU0;DRAM0;UNCORE0;EXIT_CODE
2021-05-19T00:00:01+02:00;1003263;1224545;1699886;1105405;;0
2021-05-19T00:00:06+02:00;1004527;1041074;1487057;1109372;;0
2021-05-19T00:00:09+02:00;1004487;947202;1368344;1088376;;0
2021-05-19T00:00:13+02:00;1004040;917662;1350034;1089108;;0
2021-05-19T00:00:16+02:00;1002385;1938960;2357233;1086545;;0
2021-05-19T00:00:22+02:00;1002999;4700732;5258958;1144467;;0
2021-05-19T00:00:26+02:00;1004529;4046682;4525989;1126889;;0
2021-05-19T00:00:27+02:00;1004505;1857905;2307551;1117612;;0
2021-05-19T00:00:32+02:00;1002014;7968058;8475869;1094785;;0
2021-05-19T00:00:36+02:00;1004442;1069151;1495602;1099545;;0
2021-05-19T00:00:40+02:00;1004493;1142636;1575558;1099668;;0
2021-05-19T00:00:43+02:00;1003364;3450125;3961537;1122678;;0
2021-05-19T00:00:48+02:00;1004502;7355511;7836955;1123288;;0
2021-05-19T00:00:51+02:00;1004672;1014279;1444394;1099729;;0
2021-05-19T00:00:55+02:00;1004528;1039365;1466488;1106016;;0
2021-05-19T00:01:00+02:00;1004710;1029477;1462094;1106869;;0
2021-05-19T00:01:04+02:00;1003147;6358565;6891340;1119260;;0
2021-05-19T00:01:06+02:00;1004696;984677;1409115;1091977;;0
2021-05-19T00:01:09+02:00;1003170;5892929;6437606;1099789;;0
2021-05-19T00:01:11+02:00;1004750;1546261;1994685;1106687;;0
2021-05-19T00:01:17+02:00;1004730;1041807;1468135;1105404;;0
2021-05-19T00:01:21+02:00;1004474;1810664;2272822;1131222;;0
2021-05-19T00:01:24+02:00;1004743;1041135;1488766;1137204;;0
2021-05-19T00:01:29+02:00;1004572;987485;1417355;1108396;;0
2021-05-19T00:01:31+02:00;1001998;3467764;3966543;1088559;;0
2021-05-19T00:01:36+02:00;1002906;1665767;2100519;1103025;;0
2021-05-19T00:01:37+02:00;1003389;2452874;2935113;1113950;;0
2021-05-19T00:01:43+02:00;1003918;1096677;1547664;1116269;;0
2021-05-19T00:01:44+02:00;1004483;1342587;1773982;1110898;;0
2021-05-19T00:01:48+02:00;1003860;2735772;3193474;1111142;;0
2021-05-19T00:01:52+02:00;1004514;1156491;1596859;1103147;;0
2021-05-19T00:01:56+02:00;1004414;1112607;1539425;1095944;;0
2021-05-19T00:01:58+02:00;1003237;4752002;5239488;1130368;;0
2021-05-19T00:02:03+02:00;1003385;6087753;6594588;1128232;;0
2021-05-19T00:02:05+02:00;1004558;1124326;1556820;1118467;;0
