timestamp;duration;CORE0;CPU0;DRAM0;UNCORE0;EXIT_CODE
2021-05-24T00:00:00+02:00;1001230;11430146;11825043;1131772;;0
2021-05-24T00:00:04+02:00;1004697;1246701;1689021;1105466;;0
2021-05-24T00:00:07+02:00;1004160;1011350;1446591;1103757;;0
2021-05-24T00:00:11+02:00;1002648;3277824;3663503;1101559;;0
2021-05-24T00:00:14+02:00;1004122;3384452;3869680;1102353;;0
2021-05-24T00:00:18+02:00;1001235;10015355;10429295;1103207;;0
2021-05-24T00:00:19+02:00;1003647;2829460;3284843;1122922;;0
2021-05-24T00:00:22+02:00;1004681;876890;1302487;1098447;;0
2021-05-24T00:00:23+02:00;1003126;4940600;5432360;1114804;;0
2021-05-24T00:00:29+02:00;1003129;1197629;1692867;1122678;;0
2021-05-24T00:00:33+02:00;1002024;8545266;9018470;1149228;;0
2021-05-24T00:00:34+02:00;1003064;2708001;3186210;1100645;;0
2021-05-24T00:00:36+02:00;1004543;1525753;1962092;1104245;;0
2021-05-24T00:00:42+02:00;1002910;4641712;5063708;1082700;;0
2021-05-24T00:00:45+02:00;1001868;5622239;6073471;1091123;;0
2021-05-24T00:00:49+02:00;1002971;2984124;3438407;1112973;;0
2021-05-24T00:00:51+02:00;1001341;7232159;7683880;1112424;;0
2021-05-24T00:00:56+02:00;1001224;2366205;2830559;1084531;;0
2021-05-24T00:00:59+02:00;1001272;9096046;9481299;1102963;;0
2021-05-24T00:01:00+02:00;1001872;1750056;2224482;1103635;;0
2021-05-24T00:01:05+02:00;1003323;1920466;2381098;1124082;;0
2021-05-24T00:01:08+02:00;1004501;993772;1405209;1093869;;0
2021-05-24T00:01:14+02:00;1002673;3339042;3751150;1083982;;0
2021-05-24T00:01:16+02:00;1003126;1989924;2457696;1121152;;0
2021-05-24T00:01:17+02:00;1004543;1033750;1467159;1105832;;0
2021-05-24T00:01:19+02:00;1002721;3873709;4257374;1078122;;0
2021-05-24T00:01:24+02:00;1004555;1107725;1541683;1108517;;0
2021-05-24T00:01:30+02:00;1003528;1249265;1676998;1102536;;0
2021-05-24T00:01:33+02:00;1003157;1751949;2225702;1091184;;0
2021-05-24T00:01:39+02:00;1004503;1277279;1714351;1108152;;0
2021-05-24T00:01:41+02:00;1004599;5713364;6157333;1122677;;0
2021-05-24T00:01:44+02:00;1004500;1623897;2058466;1112485;;0
2021-05-24T00:01:46+02:00;1002644;2857598;3251640;1093320;;0
2021-05-24T00:01:48+02:00;1003314;1369869;1857844;1109556;;0
